num,date,HNA00AA001AXQ01Value,HNA00AA001BXQ01Value,HNA00AA002AXQ01Value,HNA00AA002BXQ01Value
3563,2016-3-25 17:50:00,60,60,100,100
3564,2016-3-25 18:00:00,60,60,100,100
3565,2016-3-25 18:10:00,60,60,100,100
3566,2016-3-25 18:20:00,60,60,100,100
3567,2016-3-25 18:30:00,60,60,100,100
3568,2016-3-25 18:40:00,60,60,100,100
3569,2016-3-25 18:50:00,84,84,100,100
3570,2016-3-25 19:00:00,84,84,100,100
3571,2016-3-25 19:10:00,84,84,100,100
3572,2016-3-25 19:20:00,84,84,100,100
3573,2016-3-25 19:30:00,84,84,100,100
3574,2016-3-25 19:40:00,84,84,100,100
3575,2016-3-25 19:50:00,84,84,100,100
3576,2016-3-25 20:00:00,72,72,100,100
3577,2016-3-25 20:10:00,72,72,100,100
3578,2016-3-25 20:20:00,70,70,100,100
3579,2016-3-25 20:30:00,70,70,100,100
3580,2016-3-25 20:40:00,70,70,100,100
3581,2016-3-25 20:50:00,70,70,100,100
3582,2016-3-25 21:00:00,70,70,100,100
3583,2016-3-25 21:10:00,70,70,100,100
3584,2016-3-25 21:20:00,70,70,100,100
3585,2016-3-25 21:30:00,100,100,100,100
3586,2016-3-25 21:40:00,100,100,100,100
3587,2016-3-25 21:50:00,100,100,100,100
3588,2016-3-25 22:00:00,100,100,88,88
3589,2016-3-25 22:10:00,100,100,80,80
3590,2016-3-25 22:20:00,100,100,76,76
3591,2016-3-25 22:30:00,100,100,76,76
3592,2016-3-25 22:40:00,100,100,80,80
3593,2016-3-25 22:50:00,100,100,88,88
3594,2016-3-25 23:00:00,100,100,88,88
3595,2016-3-25 23:10:00,80,80,100,100
3596,2016-3-25 23:20:00,80,80,100,100
3597,2016-3-25 23:30:00,80,80,100,100
3598,2016-3-25 23:40:00,70,70,100,100
3599,2016-3-25 23:50:00,70,70,100,100
3600,2016-3-26 00:00:00,70,70,100,100
3601,2016-3-26 00:10:00,100,100,100,100
3602,2016-3-26 00:20:00,100,100,80,80
3603,2016-3-26 00:30:00,100,100,72,72
3604,2016-3-26 00:40:00,100,100,72,72
3605,2016-3-26 00:50:00,100,100,68,68
3606,2016-3-26 01:00:00,100,100,68,68
3607,2016-3-26 01:10:00,100,100,68,68
3608,2016-3-26 01:20:00,100,100,68,68
3609,2016-3-26 01:30:00,100,100,68,68
3610,2016-3-26 01:40:00,100,100,68,68
3611,2016-3-26 01:50:00,100,100,68,68
3612,2016-3-26 02:00:00,100,100,68,68
3613,2016-3-26 02:10:00,100,100,68,68
3614,2016-3-26 02:20:00,100,100,68,68
3615,2016-3-26 02:30:00,100,100,68,68
3616,2016-3-26 02:40:00,100,100,68,68
3617,2016-3-26 02:50:00,100,100,80,80
3618,2016-3-26 03:00:00,100,100,80,80
3619,2016-3-26 03:10:00,100,100,80,80
3620,2016-3-26 03:20:00,100,100,80,80
3621,2016-3-26 03:30:00,100,100,80,80
3622,2016-3-26 03:40:00,100,100,80,80
3623,2016-3-26 03:50:00,100,100,80,80
3624,2016-3-26 04:00:00,100,100,80,80
3625,2016-3-26 04:10:00,100,100,80,80
3626,2016-3-26 04:20:00,100,100,80,80
3627,2016-3-26 04:30:00,100,100,80,80
3628,2016-3-26 04:40:00,100,100,80,80
3629,2016-3-26 04:50:00,100,100,80,80
3630,2016-3-26 05:00:00,100,100,80,80
3631,2016-3-26 05:10:00,100,100,80,80
3632,2016-3-26 05:20:00,100,100,80,80
3633,2016-3-26 05:30:00,100,100,80,80
3634,2016-3-26 05:40:00,60,60,100,100
3635,2016-3-26 05:50:00,60,60,100,100
3636,2016-3-26 06:00:00,72,72,100,100
3637,2016-3-26 06:10:00,84,84,100,100
3638,2016-3-26 06:20:00,88,88,100,100
3639,2016-3-26 06:30:00,100,100,100,100
3640,2016-3-26 06:40:00,100,100,100,100
3641,2016-3-26 06:50:00,100,100,100,100
3642,2016-3-26 07:00:00,100,100,88,88
3643,2016-3-26 07:10:00,100,100,88,88
3644,2016-3-26 07:20:00,100,100,80,80
3645,2016-3-26 07:30:00,85,85,100,100
3646,2016-3-26 07:40:00,85,85,100,100
3647,2016-3-26 07:50:00,85,85,100,100
3648,2016-3-26 08:00:00,85,85,100,100
3649,2016-3-26 08:10:00,85,85,100,100
3650,2016-3-26 08:20:00,85,85,100,100
3651,2016-3-26 08:30:00,93,93,88,88
3652,2016-3-26 08:40:00,100,100,80,80
3653,2016-3-26 08:50:00,100,100,80,80
3654,2016-3-26 09:00:00,100,100,80,80
3655,2016-3-26 09:10:00,100,100,80,80
3656,2016-3-26 09:20:00,100,100,80,80
3657,2016-3-26 09:30:00,100,100,80,80
3658,2016-3-26 09:40:00,100,100,80,80
3659,2016-3-26 09:50:00,100,100,80,80
3660,2016-3-26 10:00:00,100,100,80,80
3661,2016-3-26 10:10:00,100,100,80,80
3662,2016-3-26 10:20:00,100,100,80,80
3663,2016-3-26 10:30:00,100,100,80,80
3664,2016-3-26 10:40:00,100,100,80,80
3665,2016-3-26 10:50:00,100,100,80,80
3666,2016-3-26 11:00:00,100,100,80,80
3667,2016-3-26 11:10:00,100,100,80,80
3668,2016-3-26 11:20:00,100,100,80,80
3669,2016-3-26 11:30:00,100,100,80,80
3670,2016-3-26 11:40:00,100,100,80,80
3671,2016-3-26 11:50:00,100,100,80,80
3672,2016-3-26 12:00:00,100,100,80,80
3673,2016-3-26 12:10:00,100,100,80,80
3674,2016-3-26 12:20:00,100,100,80,80
3675,2016-3-26 12:30:00,80,80,100,100
3676,2016-3-26 12:40:00,80,80,100,100
3677,2016-3-26 12:50:00,80,80,100,100
3678,2016-3-26 13:00:00,80,80,100,100
3679,2016-3-26 13:10:00,80,80,100,100
3680,2016-3-26 13:20:00,80,80,100,100
3681,2016-3-26 13:30:00,80,80,100,100
3682,2016-3-26 13:40:00,80,80,100,100
3683,2016-3-26 13:50:00,100,100,80,80
3684,2016-3-26 14:00:00,100,100,80,80
3685,2016-3-26 14:10:00,100,100,80,80
3686,2016-3-26 14:20:00,100,100,80,80
3687,2016-3-26 14:30:00,100,100,80,80
3688,2016-3-26 14:40:00,100,100,80,80
3689,2016-3-26 14:50:00,100,100,80,80
3690,2016-3-26 15:00:00,100,100,80,80
3691,2016-3-26 15:10:00,100,100,80,80
3692,2016-3-26 15:20:00,100,100,80,80
3693,2016-3-26 15:30:00,100,100,80,80
3694,2016-3-26 15:40:00,100,100,80,80
3695,2016-3-26 15:50:00,100,100,80,80
3696,2016-3-26 16:00:00,100,100,80,80
3697,2016-3-26 16:10:00,100,100,80,80
3698,2016-3-26 16:20:00,100,100,80,80
3699,2016-3-26 16:30:00,100,100,72,72
3700,2016-3-26 16:40:00,100,100,72,72
3701,2016-3-26 16:50:00,100,100,72,72
3702,2016-3-26 17:00:00,100,100,88,88
3703,2016-3-26 17:10:00,100,100,100,88
3704,2016-3-26 17:20:00,90,90,100,100
3705,2016-3-26 17:30:00,90,90,100,100
3706,2016-3-26 17:40:00,82,82,100,100
3707,2016-3-26 17:50:00,82,82,100,100
3708,2016-3-26 18:00:00,82,82,100,100
3709,2016-3-26 18:10:00,82,82,100,100
3710,2016-3-26 18:20:00,82,82,100,100
3711,2016-3-26 18:30:00,82,82,100,100
3712,2016-3-26 18:40:00,82,82,100,100
3713,2016-3-26 18:50:00,82,82,100,100
3714,2016-3-26 19:00:00,100,100,100,100
3715,2016-3-26 19:10:00,100,100,100,100
3716,2016-3-26 19:20:00,84,84,100,100
3717,2016-3-26 19:30:00,84,84,100,100
3718,2016-3-26 19:40:00,84,84,100,100
3719,2016-3-26 19:50:00,84,84,100,100
3720,2016-3-26 20:00:00,84,84,100,100
3721,2016-3-26 20:10:00,84,84,100,100
3722,2016-3-26 20:20:00,84,84,100,100
3723,2016-3-26 20:30:00,84,84,100,100
3724,2016-3-26 20:40:00,84,84,100,100
3725,2016-3-26 20:50:00,76,76,100,100
3726,2016-3-26 21:00:00,80,80,100,100
3727,2016-3-26 21:10:00,88,88,100,100
3728,2016-3-26 21:20:00,88,88,100,100
3729,2016-3-26 21:30:00,88,88,100,100
3730,2016-3-26 21:40:00,80,80,100,100
3731,2016-3-26 21:50:00,80,80,100,100
3732,2016-3-26 22:00:00,100,100,84,84
3733,2016-3-26 22:10:00,72,72,100,100
3734,2016-3-26 22:20:00,92,92,100,100
3735,2016-3-26 22:30:00,100,100,92,92
3736,2016-3-26 22:40:00,100,100,100,100
3737,2016-3-26 22:50:00,100,100,100,100
3738,2016-3-26 23:00:00,100,100,100,100
3739,2016-3-26 23:10:00,80,80,100,100
3740,2016-3-26 23:20:00,80,80,100,100
3741,2016-3-26 23:30:00,72,72,100,100
3742,2016-3-26 23:40:00,72,72,100,100
3743,2016-3-26 23:50:00,72,72,100,100
3744,2016-3-27 00:00:00,72,72,100,100
3745,2016-3-27 00:10:00,72,72,100,100
3746,2016-3-27 00:20:00,72,72,100,100
3747,2016-3-27 00:30:00,72,72,100,100
3748,2016-3-27 00:40:00,72,72,100,100
3749,2016-3-27 00:50:00,100,100,80,80
3750,2016-3-27 01:00:00,100,100,80,80
3751,2016-3-27 01:10:00,100,100,80,80
3752,2016-3-27 01:20:00,100,100,80,80
3753,2016-3-27 01:30:00,100,100,80,80
3754,2016-3-27 01:40:00,100,100,80,80
3755,2016-3-27 01:50:00,100,100,80,80
3756,2016-3-27 02:00:00,100,100,80,80
3757,2016-3-27 02:10:00,100,100,80,80
3758,2016-3-27 02:20:00,100,100,80,80
3759,2016-3-27 02:30:00,100,100,80,80
3760,2016-3-27 02:40:00,100,100,80,80
3761,2016-3-27 02:50:00,100,100,80,80
3762,2016-3-27 03:00:00,100,100,80,80
3763,2016-3-27 03:10:00,100,100,80,80
3764,2016-3-27 03:20:00,100,100,80,80
3765,2016-3-27 03:30:00,100,100,80,80
3766,2016-3-27 03:40:00,100,100,80,80
3767,2016-3-27 03:50:00,100,100,80,80
3768,2016-3-27 04:00:00,100,100,80,80
3769,2016-3-27 04:10:00,100,100,80,80
3770,2016-3-27 04:20:00,100,100,80,80
3771,2016-3-27 04:30:00,100,100,80,80
3772,2016-3-27 04:40:00,100,100,80,80
3773,2016-3-27 04:50:00,100,100,80,80
3774,2016-3-27 05:00:00,100,100,80,80
3775,2016-3-27 05:10:00,100,100,80,80
3776,2016-3-27 05:20:00,100,100,80,80
3777,2016-3-27 05:30:00,100,100,80,80
3778,2016-3-27 05:40:00,100,100,80,80
3779,2016-3-27 05:50:00,100,100,80,80
3780,2016-3-27 06:00:00,100,100,80,80
3781,2016-3-27 06:10:00,100,100,80,80
3782,2016-3-27 06:20:00,100,100,80,80
3783,2016-3-27 06:30:00,100,100,80,80
3784,2016-3-27 06:40:00,100,100,80,80
3785,2016-3-27 06:50:00,100,100,80,80
3786,2016-3-27 07:00:00,100,100,80,80
3787,2016-3-27 07:10:00,100,100,80,80
3788,2016-3-27 07:20:00,100,100,80,80
3789,2016-3-27 07:30:00,100,100,80,80
3790,2016-3-27 07:40:00,100,100,80,80
3791,2016-3-27 07:50:00,100,100,80,80
3792,2016-3-27 08:00:00,100,100,80,80
3793,2016-3-27 08:10:00,100,100,80,80
3794,2016-3-27 08:20:00,100,100,80,80
3795,2016-3-27 08:30:00,100,100,80,80
3796,2016-3-27 08:40:00,90,90,100,100
3797,2016-3-27 08:50:00,90,90,100,100
3798,2016-3-27 09:00:00,80,80,100,100
3799,2016-3-27 09:10:00,80,80,100,100
3800,2016-3-27 09:20:00,80,80,100,100
3801,2016-3-27 09:30:00,80,80,100,100
3802,2016-3-27 09:40:00,72,72,100,100
3803,2016-3-27 09:50:00,70,70,100,100
3804,2016-3-27 10:00:00,70,70,100,100
3805,2016-3-27 10:10:00,70,70,100,100
3806,2016-3-27 10:20:00,70,70,100,100
3807,2016-3-27 10:30:00,70,70,100,100
3808,2016-3-27 10:40:00,70,70,100,100
3809,2016-3-27 10:50:00,70,70,100,100
3810,2016-3-27 11:00:00,70,70,100,100
3811,2016-3-27 11:10:00,70,70,100,100
3812,2016-3-27 11:20:00,70,70,100,100
3813,2016-3-27 11:30:00,60,60,100,100
3814,2016-3-27 11:40:00,60,60,100,100
3815,2016-3-27 11:50:00,60,60,100,100
3816,2016-3-27 12:00:00,60,60,100,100
3817,2016-3-27 12:10:00,60,60,100,100
3818,2016-3-27 12:20:00,60,60,100,100
3819,2016-3-27 12:30:00,70,70,100,100
3820,2016-3-27 12:40:00,70,70,100,100
3821,2016-3-27 12:50:00,70,70,100,100
3822,2016-3-27 13:00:00,80,80,100,100
3823,2016-3-27 13:10:00,80,80,100,100
3824,2016-3-27 13:20:00,70,70,100,100
3825,2016-3-27 13:30:00,70,70,100,100
3826,2016-3-27 13:40:00,70,70,100,100
3827,2016-3-27 13:50:00,75,75,100,100
3828,2016-3-27 14:00:00,75,75,100,100
3829,2016-3-27 14:10:00,80,80,100,100
3830,2016-3-27 14:20:00,80,80,100,100
3831,2016-3-27 14:30:00,80,80,100,100
3832,2016-3-27 14:40:00,80,80,100,100
3833,2016-3-27 14:50:00,80,80,100,100
3834,2016-3-27 15:00:00,100,100,90,90
3835,2016-3-27 15:10:00,100,100,90,90
3836,2016-3-27 15:20:00,90,90,100,100
3837,2016-3-27 15:30:00,90,90,100,100
3838,2016-3-27 15:40:00,80,80,100,100
3839,2016-3-27 15:50:00,80,80,100,100
3840,2016-3-27 16:00:00,80,80,100,100
3841,2016-3-27 16:10:00,80,80,100,100
3842,2016-3-27 16:20:00,80,80,100,100
3843,2016-3-27 16:30:00,80,80,100,100
3844,2016-3-27 16:40:00,80,80,100,100
3845,2016-3-27 16:50:00,80,80,100,100
3846,2016-3-27 17:00:00,80,80,100,100
3847,2016-3-27 17:10:00,80,80,100,100
3848,2016-3-27 17:20:00,80,80,100,100
3849,2016-3-27 17:30:00,80,80,100,100
3850,2016-3-27 17:40:00,80,80,100,100
3851,2016-3-27 17:50:00,80,80,100,100
3852,2016-3-27 18:00:00,80,80,100,100
3853,2016-3-27 18:10:00,80,80,100,100
3854,2016-3-27 18:20:00,80,80,100,100
3855,2016-3-27 18:30:00,80,80,100,100
3856,2016-3-27 18:40:00,80,80,100,100
3857,2016-3-27 18:50:00,80,80,100,100
3858,2016-3-27 19:00:00,80,80,100,100
3859,2016-3-27 19:10:00,80,80,100,100
3860,2016-3-27 19:20:00,80,80,100,100
3861,2016-3-27 19:30:00,76,76,100,100
3862,2016-3-27 19:40:00,76,76,100,100
3863,2016-3-27 19:50:00,76,76,100,100
3864,2016-3-27 20:00:00,76,76,100,100
3865,2016-3-27 20:10:00,76,76,100,100
3866,2016-3-27 20:20:00,76,76,100,100
3867,2016-3-27 20:30:00,76,76,100,100
3868,2016-3-27 20:40:00,76,76,100,100
3869,2016-3-27 20:50:00,76,76,100,100
3870,2016-3-27 21:00:00,76,76,100,100
3871,2016-3-27 21:10:00,76,76,100,100
3872,2016-3-27 21:20:00,76,76,100,100
3873,2016-3-27 21:30:00,76,76,100,100
3874,2016-3-27 21:40:00,76,76,100,100
3875,2016-3-27 21:50:00,76,76,100,100
3876,2016-3-27 22:00:00,76,76,100,100
3877,2016-3-27 22:10:00,76,76,100,100
3878,2016-3-27 22:20:00,76,76,100,100
3879,2016-3-27 22:30:00,88,88,100,100
3880,2016-3-27 22:40:00,88,88,100,100
3881,2016-3-27 22:50:00,88,88,100,100
3882,2016-3-27 23:00:00,88,88,100,100
3883,2016-3-27 23:10:00,88,88,100,100
3884,2016-3-27 23:20:00,88,88,100,100
3885,2016-3-27 23:30:00,88,88,100,100
3886,2016-3-27 23:40:00,88,88,100,100
3887,2016-3-27 23:50:00,88,88,100,100
3888,2016-3-28 00:00:00,88,88,100,100
3889,2016-3-28 00:10:00,88,88,100,100
3890,2016-3-28 00:20:00,88,88,100,100
3891,2016-3-28 00:30:00,63,63,100,100
3892,2016-3-28 00:40:00,63,63,100,100
3893,2016-3-28 00:50:00,80,80,100,100
3894,2016-3-28 01:00:00,100,100,100,100
3895,2016-3-28 01:10:00,100,100,100,100
3896,2016-3-28 01:20:00,90,90,100,100
3897,2016-3-28 01:30:00,90,90,100,100
3898,2016-3-28 01:40:00,70,70,100,100
3899,2016-3-28 01:50:00,70,70,100,100
3900,2016-3-28 02:00:00,70,70,100,100
3901,2016-3-28 02:10:00,70,70,100,100
3902,2016-3-28 02:20:00,70,70,100,100
3903,2016-3-28 02:30:00,70,70,100,100
3904,2016-3-28 02:40:00,70,70,100,100
3905,2016-3-28 02:50:00,70,70,100,100
3906,2016-3-28 03:00:00,70,70,100,100
3907,2016-3-28 03:10:00,70,70,100,100
3908,2016-3-28 03:20:00,70,70,100,100
3909,2016-3-28 03:30:00,70,70,100,100
3910,2016-3-28 03:40:00,70,70,100,100
3911,2016-3-28 03:50:00,70,70,100,100
3912,2016-3-28 04:00:00,70,70,100,100
3913,2016-3-28 04:10:00,70,70,100,100
3914,2016-3-28 04:20:00,70,70,100,100
3915,2016-3-28 04:30:00,70,70,100,100
3916,2016-3-28 04:40:00,70,70,100,100
3917,2016-3-28 04:50:00,70,70,100,100
3918,2016-3-28 05:00:00,70,70,100,100
3919,2016-3-28 05:10:00,70,70,100,100
3920,2016-3-28 05:20:00,70,70,100,100
3921,2016-3-28 05:30:00,70,70,100,100
3922,2016-3-28 05:40:00,70,70,100,100
3923,2016-3-28 05:50:00,70,70,100,100
3924,2016-3-28 06:00:00,70,70,100,100
3925,2016-3-28 06:10:00,75,75,100,100
3926,2016-3-28 06:20:00,83,83,100,100
3927,2016-3-28 06:30:00,87,87,100,100
3928,2016-3-28 06:40:00,90,90,100,100
3929,2016-3-28 06:50:00,100,100,80,80
3930,2016-3-28 07:00:00,100,100,80,80
3931,2016-3-28 07:10:00,100,100,80,80
3932,2016-3-28 07:20:00,100,100,80,80
3933,2016-3-28 07:30:00,100,100,80,80
3934,2016-3-28 07:40:00,100,100,80,80
3935,2016-3-28 07:50:00,100,100,80,80
3936,2016-3-28 08:00:00,100,100,80,80
3937,2016-3-28 08:10:00,100,100,80,80
3938,2016-3-28 08:20:00,80,80,100,100
3939,2016-3-28 08:30:00,76,76,100,100
3940,2016-3-28 08:40:00,74,74,100,100
3941,2016-3-28 08:50:00,74,74,100,100
3942,2016-3-28 09:00:00,88,88,100,100
3943,2016-3-28 09:10:00,87,87,100,100
3944,2016-3-28 09:20:00,93,93,100,100
3945,2016-3-28 09:30:00,93,93,100,100
3946,2016-3-28 09:40:00,93,93,100,100
3947,2016-3-28 09:50:00,89,89,100,100
3948,2016-3-28 10:00:00,85,85,100,100
3949,2016-3-28 10:10:00,77,77,100,100
3950,2016-3-28 10:20:00,77,77,100,100
3951,2016-3-28 10:30:00,74,74,100,100
3952,2016-3-28 10:40:00,74,74,100,100
3953,2016-3-28 10:50:00,74,74,100,100
3954,2016-3-28 11:00:00,70,70,100,100
3955,2016-3-28 11:10:00,70,70,100,100
3956,2016-3-28 11:20:00,70,70,100,100
3957,2016-3-28 11:30:00,70,70,100,100
3958,2016-3-28 11:40:00,62,62,100,100
3959,2016-3-28 11:50:00,58,58,100,100
3960,2016-3-28 12:00:00,58,58,100,100
3961,2016-3-28 12:10:00,88,88,100,100
3962,2016-3-28 12:20:00,88,88,100,100
3963,2016-3-28 12:30:00,88,88,100,100
3964,2016-3-28 12:40:00,88,88,100,100
3965,2016-3-28 12:50:00,88,88,100,100
3966,2016-3-28 13:00:00,88,88,100,100
3967,2016-3-28 13:10:00,88,88,100,100
3968,2016-3-28 13:20:00,84,84,100,100
3969,2016-3-28 13:30:00,80,80,100,100
3970,2016-3-28 13:40:00,80,80,100,100
3971,2016-3-28 13:50:00,80,80,100,100
3972,2016-3-28 14:00:00,80,80,100,100
3973,2016-3-28 14:10:00,80,80,100,100
3974,2016-3-28 14:20:00,80,80,100,100
3975,2016-3-28 14:30:00,80,80,100,100
3976,2016-3-28 14:40:00,80,80,100,100
3977,2016-3-28 14:50:00,80,80,100,100
3978,2016-3-28 15:00:00,80,80,100,100
3979,2016-3-28 15:10:00,80,80,100,100
3980,2016-3-28 15:20:00,80,80,100,100
3981,2016-3-28 15:30:00,80,80,100,100
3982,2016-3-28 15:40:00,80,80,100,100
3983,2016-3-28 15:50:00,80,80,100,100
3984,2016-3-28 16:00:00,80,80,100,100
3985,2016-3-28 16:10:00,80,80,100,100
3986,2016-3-28 16:20:00,80,80,100,100
3987,2016-3-28 16:30:00,80,80,100,100
3988,2016-3-28 16:40:00,80,80,100,100
3989,2016-3-28 16:50:00,72,72,100,100
3990,2016-3-28 17:00:00,72,72,100,100
3991,2016-3-28 17:10:00,60,60,100,100
3992,2016-3-28 17:20:00,60,60,100,100
3993,2016-3-28 17:30:00,60,60,100,100
3994,2016-3-28 17:40:00,60,60,100,100
3995,2016-3-28 17:50:00,60,60,100,100
3996,2016-3-28 18:00:00,60,60,100,100
3997,2016-3-28 18:10:00,60,60,100,100
3998,2016-3-28 18:20:00,60,60,100,100
3999,2016-3-28 18:30:00,60,60,100,100
4000,2016-3-28 18:40:00,60,60,100,100
4001,2016-3-28 18:50:00,60,60,100,100
4002,2016-3-28 19:00:00,60,60,100,100
4003,2016-3-28 19:10:00,60,60,100,100
4004,2016-3-28 19:20:00,60,60,100,100
4005,2016-3-28 19:30:00,60,60,100,100
4006,2016-3-28 19:40:00,60,60,100,100
4007,2016-3-28 19:50:00,60,60,100,100
4008,2016-3-28 20:00:00,60,60,100,100
4009,2016-3-28 20:10:00,60,60,100,100
4010,2016-3-28 20:20:00,60,60,100,100
4011,2016-3-28 20:30:00,60,60,100,100
4012,2016-3-28 20:40:00,60,60,100,100
4013,2016-3-28 20:50:00,60,60,100,100
4014,2016-3-28 21:00:00,60,60,100,100
4015,2016-3-28 21:10:00,60,60,100,100
4016,2016-3-28 21:20:00,60,60,100,100
4017,2016-3-28 21:30:00,80,80,100,100
4018,2016-3-28 21:40:00,100,100,100,100
4019,2016-3-28 21:50:00,100,100,80,80
4020,2016-3-28 22:00:00,100,100,90,90
4021,2016-3-28 22:10:00,100,100,90,90
4022,2016-3-28 22:20:00,85,85,100,100
4023,2016-3-28 22:30:00,85,85,100,100
4024,2016-3-28 22:40:00,85,85,100,100
4025,2016-3-28 22:50:00,70,70,100,100
4026,2016-3-28 23:00:00,70,70,100,100
4027,2016-3-28 23:10:00,70,70,100,100
4028,2016-3-28 23:20:00,70,70,100,100
4029,2016-3-28 23:30:00,70,70,100,100
4030,2016-3-28 23:40:00,70,70,100,100
4031,2016-3-28 23:50:00,50,50,100,100
4032,2016-3-29 00:00:00,50,50,100,100
4033,2016-3-29 00:10:00,100,100,100,100
4034,2016-3-29 00:20:00,88,88,100,100
4035,2016-3-29 00:30:00,70,70,100,100
4036,2016-3-29 00:40:00,70,70,100,100
4037,2016-3-29 00:50:00,70,70,100,100
4038,2016-3-29 01:00:00,70,70,100,100
4039,2016-3-29 01:10:00,70,70,100,100
4040,2016-3-29 01:20:00,70,70,100,100
4041,2016-3-29 01:30:00,70,70,100,100
4042,2016-3-29 01:40:00,70,70,100,100
4043,2016-3-29 01:50:00,70,70,100,100
4044,2016-3-29 02:00:00,66,66,100,100
4045,2016-3-29 02:10:00,66,66,100,100
4046,2016-3-29 02:20:00,66,66,100,100
4047,2016-3-29 02:30:00,66,66,100,100
4048,2016-3-29 02:40:00,66,66,100,100
4049,2016-3-29 02:50:00,66,66,100,100
4050,2016-3-29 03:00:00,78,78,100,100
4051,2016-3-29 03:10:00,90,90,100,100
4052,2016-3-29 03:20:00,90,90,100,100
4053,2016-3-29 03:30:00,82,82,100,100
4054,2016-3-29 03:40:00,82,82,100,100
4055,2016-3-29 03:50:00,82,82,100,100
4056,2016-3-29 04:00:00,82,82,100,100
4057,2016-3-29 04:10:00,82,82,100,100
4058,2016-3-29 04:20:00,82,82,100,100
4059,2016-3-29 04:30:00,74,74,100,100
4060,2016-3-29 04:40:00,74,74,100,100
4061,2016-3-29 04:50:00,74,74,100,100
4062,2016-3-29 05:00:00,74,74,100,100
4063,2016-3-29 05:10:00,74,74,100,100
4064,2016-3-29 05:20:00,74,74,100,100
4065,2016-3-29 05:30:00,74,74,100,100
4066,2016-3-29 05:40:00,74,74,100,100
4067,2016-3-29 05:50:00,74,74,100,100
4068,2016-3-29 06:00:00,74,74,100,100
4069,2016-3-29 06:10:00,100,100,80,80
4070,2016-3-29 06:20:00,100,100,80,80
4071,2016-3-29 06:30:00,100,100,80,80
4072,2016-3-29 06:40:00,100,100,80,80
4073,2016-3-29 06:50:00,100,100,100,100
4074,2016-3-29 07:00:00,100,100,100,100
4075,2016-3-29 07:10:00,100,100,100,100
4076,2016-3-29 07:20:00,100,100,100,100
4077,2016-3-29 07:30:00,100,100,100,100
4078,2016-3-29 07:40:00,100,100,100,100
4079,2016-3-29 07:50:00,100,100,80,80
4080,2016-3-29 08:00:00,100,100,80,80
4081,2016-3-29 08:10:00,100,100,80,80
4082,2016-3-29 08:20:00,100,100,80,80
4083,2016-3-29 08:30:00,100,100,80,80
4084,2016-3-29 08:40:00,100,100,80,80
4085,2016-3-29 08:50:00,100,100,80,80
4086,2016-3-29 09:00:00,100,100,80,80
4087,2016-3-29 09:10:00,100,100,80,80
4088,2016-3-29 09:20:00,100,100,72,72
4089,2016-3-29 09:30:00,100,100,72,72
4090,2016-3-29 09:40:00,100,100,72,72
4091,2016-3-29 09:50:00,100,100,72,72
4092,2016-3-29 10:00:00,100,100,72,72
4093,2016-3-29 10:10:00,100,100,68,68
4094,2016-3-29 10:20:00,100,100,68,68
4095,2016-3-29 10:30:00,100,100,68,68
4096,2016-3-29 10:40:00,100,100,68,68
4097,2016-3-29 10:50:00,100,100,76,76
4098,2016-3-29 11:00:00,100,100,76,76
4099,2016-3-29 11:10:00,100,100,76,76
4100,2016-3-29 11:20:00,100,100,76,76
4101,2016-3-29 11:30:00,100,100,76,76
4102,2016-3-29 11:40:00,100,100,76,76
4103,2016-3-29 11:50:00,100,100,76,76
4104,2016-3-29 12:00:00,100,100,100,100
4105,2016-3-29 12:10:00,100,100,100,100
4106,2016-3-29 12:20:00,76,76,100,100
4107,2016-3-29 12:30:00,76,76,100,100
4108,2016-3-29 12:40:00,76,76,100,100
4109,2016-3-29 12:50:00,76,76,100,100
4110,2016-3-29 13:00:00,68,68,100,100
4111,2016-3-29 13:10:00,68,68,100,100
4112,2016-3-29 13:20:00,100,100,76,76
4113,2016-3-29 13:30:00,100,100,76,76
4114,2016-3-29 13:40:00,100,100,76,76
4115,2016-3-29 13:50:00,100,100,76,76
4116,2016-3-29 14:00:00,80,80,100,96
4117,2016-3-29 14:10:00,80,80,100,96
4118,2016-3-29 14:20:00,80,80,100,96
4119,2016-3-29 14:30:00,80,80,100,96
4120,2016-3-29 14:40:00,88,88,100,96
4121,2016-3-29 14:50:00,100,100,84,84
4122,2016-3-29 15:00:00,100,100,84,84
4123,2016-3-29 15:10:00,100,100,84,84
4124,2016-3-29 15:20:00,100,100,84,84
4125,2016-3-29 15:30:00,100,100,84,84
4126,2016-3-29 15:40:00,100,100,84,84
4127,2016-3-29 15:50:00,100,100,84,84
4128,2016-3-29 16:00:00,100,100,84,84
4129,2016-3-29 16:10:00,100,100,84,84
4130,2016-3-29 16:20:00,100,100,80,80
4131,2016-3-29 16:30:00,100,100,80,80
4132,2016-3-29 16:40:00,100,100,80,80
4133,2016-3-29 16:50:00,100,100,80,80
4134,2016-3-29 17:00:00,100,100,80,80
4135,2016-3-29 17:10:00,100,100,80,80
4136,2016-3-29 17:20:00,100,100,80,80
4137,2016-3-29 17:30:00,100,100,80,80
4138,2016-3-29 17:40:00,100,100,80,80
4139,2016-3-29 17:50:00,100,100,80,80
4140,2016-3-29 18:00:00,100,100,80,80
4141,2016-3-29 18:10:00,100,100,80,80
4142,2016-3-29 18:20:00,100,100,80,80
