num,date,HHA71AS001XQ01Value,HHA72AS001XQ01Value,HHA73AS001XQ01Value,HHA74AS001XQ01Value,HHA81AS001XQ01Value,HHA82AS001XQ01Value,HHA83AS001XQ01Value,HHA84AS001XQ01Value
1126,2016-3-8 19:40:00,80,80,80,80,80,80,80,80
1127,2016-3-8 19:50:00,80,80,80,80,80,80,80,80
1128,2016-3-8 20:00:00,80,80,80,80,80,80,80,80
1129,2016-3-8 20:10:00,80,80,80,80,80,80,80,80
1130,2016-3-8 20:20:00,80,80,80,80,80,80,80,80
1131,2016-3-8 20:30:00,80,80,80,80,80,80,80,80
1132,2016-3-8 20:40:00,80,80,80,80,80,80,80,80
1133,2016-3-8 20:50:00,80,80,80,80,80,80,80,80
1134,2016-3-8 21:00:00,80,80,80,80,80,80,80,80
1135,2016-3-8 21:10:00,80,80,80,80,80,80,80,80
1136,2016-3-8 21:20:00,80,80,80,80,80,80,80,80
1137,2016-3-8 21:30:00,80,80,80,80,80,80,80,80
1138,2016-3-8 21:40:00,80,80,80,80,80,80,80,80
1139,2016-3-8 21:50:00,80,80,80,80,80,80,80,80
1140,2016-3-8 22:00:00,80,80,80,80,80,80,80,80
1141,2016-3-8 22:10:00,80,80,80,80,80,80,80,80
1142,2016-3-8 22:20:00,80,80,80,80,80,80,80,80
1143,2016-3-8 22:30:00,80,80,80,80,80,80,80,80
1144,2016-3-8 22:40:00,80,80,80,80,80,80,80,80
1145,2016-3-8 22:50:00,80,80,80,80,80,80,80,80
1146,2016-3-8 23:00:00,80,80,80,80,80,80,80,80
1147,2016-3-8 23:10:00,80,80,80,80,80,80,80,80
1148,2016-3-8 23:20:00,80,80,80,80,80,80,80,80
1149,2016-3-8 23:30:00,80,80,80,80,80,80,80,80
1150,2016-3-8 23:40:00,80,80,80,80,80,80,80,80
1151,2016-3-8 23:50:00,80,80,80,80,80,80,80,80
1152,2016-3-9 00:00:00,80,80,80,80,80,80,80,80
1153,2016-3-9 00:10:00,80,80,80,80,80,80,80,80
1154,2016-3-9 00:20:00,80,80,80,80,80,80,80,80
1155,2016-3-9 00:30:00,80,80,80,80,80,80,80,80
1156,2016-3-9 00:40:00,80,80,80,80,80,80,80,80
1157,2016-3-9 00:50:00,80,80,80,80,80,80,80,80
1158,2016-3-9 01:00:00,80,80,80,80,80,80,80,80
1159,2016-3-9 01:10:00,80,80,80,80,80,80,80,80
1160,2016-3-9 01:20:00,80,80,80,80,80,80,80,80
1161,2016-3-9 01:30:00,80,80,80,80,80,80,80,80
1162,2016-3-9 01:40:00,80,80,80,80,80,80,80,80
1163,2016-3-9 01:50:00,80,80,80,80,80,80,80,80
1164,2016-3-9 02:00:00,80,80,80,80,80,80,80,80
1165,2016-3-9 02:10:00,80,80,80,80,80,80,80,80
1166,2016-3-9 02:20:00,80,80,80,80,80,80,80,80
1167,2016-3-9 02:30:00,80,80,80,80,80,80,80,80
1168,2016-3-9 02:40:00,80,80,80,80,80,80,80,80
1169,2016-3-9 02:50:00,80,80,80,80,80,80,80,80
1170,2016-3-9 03:00:00,80,80,80,80,80,80,80,80
1171,2016-3-9 03:10:00,80,80,80,80,80,80,80,80
1172,2016-3-9 03:20:00,80,80,80,80,80,80,80,80
1173,2016-3-9 03:30:00,90,90,90,90,90,90,90,90
1174,2016-3-9 03:40:00,90,90,90,90,90,90,90,90
1175,2016-3-9 03:50:00,90,90,90,90,90,90,90,90
1176,2016-3-9 04:00:00,90,90,90,90,90,90,90,90
1177,2016-3-9 04:10:00,90,90,90,90,90,90,90,90
1178,2016-3-9 04:20:00,90,90,90,90,90,90,90,90
1179,2016-3-9 04:30:00,90,90,90,90,90,90,90,90
1180,2016-3-9 04:40:00,90,90,90,90,90,90,90,90
1181,2016-3-9 04:50:00,90,90,90,90,90,90,90,90
1182,2016-3-9 05:00:00,90,90,90,90,90,90,90,90
1183,2016-3-9 05:10:00,90,90,90,90,90,90,90,90
1184,2016-3-9 05:20:00,90,90,90,90,90,90,90,90
1185,2016-3-9 05:30:00,90,90,90,90,90,90,90,90
1186,2016-3-9 05:40:00,90,90,90,90,90,90,90,90
1187,2016-3-9 05:50:00,90,90,90,90,90,90,90,90
1188,2016-3-9 06:00:00,90,90,90,90,90,90,90,90
1189,2016-3-9 06:10:00,90,90,90,90,90,90,90,90
1190,2016-3-9 06:20:00,90,90,90,90,90,90,90,90
1191,2016-3-9 06:30:00,90,90,90,90,90,90,90,90
1192,2016-3-9 06:40:00,90,90,90,90,90,90,90,90
1193,2016-3-9 06:50:00,90,90,90,90,90,90,90,90
1194,2016-3-9 07:00:00,90,90,90,90,90,90,90,90
1195,2016-3-9 07:10:00,90,90,90,90,90,90,90,90
1196,2016-3-9 07:20:00,90,90,90,90,90,90,90,90
1197,2016-3-9 07:30:00,90,90,90,90,90,90,90,90
1198,2016-3-9 07:40:00,90,90,90,90,90,90,90,90
1199,2016-3-9 07:50:00,90,90,90,90,90,90,90,90
1200,2016-3-9 08:00:00,90,90,90,90,90,90,90,90
1201,2016-3-9 08:10:00,90,90,90,90,90,90,90,90
1202,2016-3-9 08:20:00,90,90,90,90,90,90,90,90
1203,2016-3-9 08:30:00,90,90,90,90,90,90,90,90
1204,2016-3-9 08:40:00,90,90,90,90,90,90,90,90
1205,2016-3-9 08:50:00,90,90,90,90,90,90,90,90
1206,2016-3-9 09:00:00,72,72,72,72,71,71,71,71
1207,2016-3-9 09:10:00,72,72,72,72,71,71,71,71
1208,2016-3-9 09:20:00,72,72,72,72,71,71,71,71
1209,2016-3-9 09:30:00,72,72,72,72,71,71,71,71
1210,2016-3-9 09:40:00,62,62,62,62,59,59,59,59
1211,2016-3-9 09:50:00,55,55,55,55,54,54,54,54
1212,2016-3-9 10:00:00,55,55,55,55,54,54,54,54
1213,2016-3-9 10:10:00,55,55,55,55,54,54,54,54
1214,2016-3-9 10:20:00,55,55,55,55,54,54,54,54
1215,2016-3-9 10:30:00,55,55,55,55,54,54,54,54
1216,2016-3-9 10:40:00,55,55,55,55,54,54,54,54
1217,2016-3-9 10:50:00,55,55,55,55,54,54,54,54
1218,2016-3-9 11:00:00,55,55,55,55,54,54,54,54
1219,2016-3-9 11:10:00,55,55,55,55,54,54,54,54
1220,2016-3-9 11:20:00,60,60,60,60,60,60,60,60
1221,2016-3-9 11:30:00,60,60,60,60,60,60,60,60
1222,2016-3-9 11:40:00,60,60,60,60,60,60,60,60
1223,2016-3-9 11:50:00,60,60,60,60,60,60,60,60
1224,2016-3-9 12:00:00,60,60,60,60,60,60,60,60
1225,2016-3-9 12:10:00,60,60,60,60,60,60,60,60
1226,2016-3-9 12:20:00,60,60,60,60,60,60,60,60
1227,2016-3-9 12:30:00,60,60,60,60,60,60,60,60
1228,2016-3-9 12:40:00,60,60,60,60,60,60,60,60
1229,2016-3-9 12:50:00,60,60,60,60,60,60,60,60
1230,2016-3-9 13:00:00,60,60,60,60,60,60,60,60
1231,2016-3-9 13:10:00,60,60,60,60,60,60,60,60
1232,2016-3-9 13:20:00,60,60,60,60,60,60,60,60
1233,2016-3-9 13:30:00,60,60,60,60,60,60,60,60
1234,2016-3-9 13:40:00,60,60,60,60,60,60,60,60
1235,2016-3-9 13:50:00,60,60,60,60,60,60,60,60
1236,2016-3-9 14:00:00,60,60,60,60,60,60,60,60
1237,2016-3-9 14:10:00,50,50,50,50,50,50,50,50
1238,2016-3-9 14:20:00,50,50,50,50,50,50,50,50
1239,2016-3-9 14:30:00,50,50,50,50,50,50,50,50
1240,2016-3-9 14:40:00,50,50,50,50,50,50,50,50
1241,2016-3-9 14:50:00,50,50,50,50,50,50,50,50
1242,2016-3-9 15:00:00,50,50,50,50,50,50,50,50
1243,2016-3-9 15:10:00,50,50,50,50,50,50,50,50
1244,2016-3-9 15:20:00,50,50,50,50,50,50,50,50
1245,2016-3-9 15:30:00,50,50,50,50,50,50,50,50
1246,2016-3-9 15:40:00,50,50,50,50,50,50,50,50
1247,2016-3-9 15:50:00,50,50,50,50,50,50,50,50
1248,2016-3-9 16:00:00,50,50,50,50,50,50,50,50
1249,2016-3-9 16:10:00,50,50,50,50,50,50,50,50
1250,2016-3-9 16:20:00,50,50,50,50,50,50,50,50
1251,2016-3-9 16:30:00,70,70,70,70,70,70,70,70
1252,2016-3-9 16:40:00,70,70,70,70,70,70,70,70
1253,2016-3-9 16:50:00,70,70,70,70,70,70,70,70
1254,2016-3-9 17:00:00,70,70,70,70,70,70,70,70
1255,2016-3-9 17:10:00,90,90,90,90,90,90,90,90
1256,2016-3-9 17:20:00,90,90,90,90,90,90,90,90
1257,2016-3-9 17:30:00,90,90,90,90,90,90,90,90
1258,2016-3-9 17:40:00,90,90,90,90,90,90,90,90
1259,2016-3-9 17:50:00,90,90,90,90,90,90,90,90
1260,2016-3-9 18:00:00,90,90,90,90,90,90,90,90
1261,2016-3-9 18:10:00,90,90,90,90,90,90,90,90
1262,2016-3-9 18:20:00,85,85,85,85,85,85,85,85
1263,2016-3-9 18:30:00,85,85,85,85,85,85,85,85
1264,2016-3-9 18:40:00,85,85,85,85,85,85,85,85
1265,2016-3-9 18:50:00,85,85,85,85,85,85,85,85
1266,2016-3-9 19:00:00,85,85,85,85,85,85,85,85
1267,2016-3-9 19:10:00,85,85,85,85,85,85,85,85
1268,2016-3-9 19:20:00,85,85,85,85,85,85,85,85
1269,2016-3-9 19:30:00,80,80,80,80,80,80,80,80
1270,2016-3-9 19:40:00,80,80,80,80,80,80,80,80
1271,2016-3-9 19:50:00,80,80,80,80,80,80,80,80
1272,2016-3-9 20:00:00,80,80,80,80,80,80,80,80
1273,2016-3-9 20:10:00,80,80,80,80,80,80,80,80
1274,2016-3-9 20:20:00,80,80,80,80,80,80,80,80
1275,2016-3-9 20:30:00,80,80,80,80,80,80,80,80
1276,2016-3-9 20:40:00,85,85,85,85,85,85,85,85
1277,2016-3-9 20:50:00,85,85,85,85,85,85,85,85
1278,2016-3-9 21:00:00,80,80,80,80,80,80,80,80
1279,2016-3-9 21:10:00,82,82,82,82,82,82,82,82
1280,2016-3-9 21:20:00,82,82,82,82,82,82,82,82
1281,2016-3-9 21:30:00,80,80,80,80,80,80,80,80
1282,2016-3-9 21:40:00,80,80,80,80,80,80,80,80
1283,2016-3-9 21:50:00,82,82,82,82,82,82,82,82
1284,2016-3-9 22:00:00,85,85,85,85,85,85,85,85
1285,2016-3-9 22:10:00,80,80,80,80,80,80,80,80
1286,2016-3-9 22:20:00,80,80,80,80,80,80,80,80
1287,2016-3-9 22:30:00,80,80,80,80,80,80,80,80
1288,2016-3-9 22:40:00,80,80,80,80,80,80,80,80
1289,2016-3-9 22:50:00,80,80,80,80,80,80,80,80
1290,2016-3-9 23:00:00,78,78,78,78,78,78,78,78
1291,2016-3-9 23:10:00,78,78,78,78,78,78,78,78
1292,2016-3-9 23:20:00,78,78,78,78,78,78,78,78
1293,2016-3-9 23:30:00,78,78,78,78,78,78,78,78
1294,2016-3-9 23:40:00,78,78,78,78,78,78,78,78
1295,2016-3-9 23:50:00,78,78,78,78,78,78,78,78
1296,2016-3-10 00:00:00,80,80,80,80,80,80,80,80
1297,2016-3-10 00:10:00,80,80,80,80,80,80,80,80
1298,2016-3-10 00:20:00,80,80,80,80,80,80,80,80
1299,2016-3-10 00:30:00,80,80,80,80,80,80,80,80
1300,2016-3-10 00:40:00,80,80,80,80,80,80,80,80
1301,2016-3-10 00:50:00,80,80,80,80,80,80,80,80
1302,2016-3-10 01:00:00,80,80,80,80,80,80,80,80
1303,2016-3-10 01:10:00,80,80,80,80,80,80,80,80
1304,2016-3-10 01:20:00,80,80,80,80,80,80,80,80
1305,2016-3-10 01:30:00,80,80,80,80,80,80,80,80
1306,2016-3-10 01:40:00,80,80,80,80,80,80,80,80
1307,2016-3-10 01:50:00,80,80,80,80,80,80,80,80
1308,2016-3-10 02:00:00,80,80,80,80,80,80,80,80
1309,2016-3-10 02:10:00,80,80,80,80,80,80,80,80
1310,2016-3-10 02:20:00,80,80,80,80,80,80,80,80
1311,2016-3-10 02:30:00,80,80,80,80,80,80,80,80
1312,2016-3-10 02:40:00,80,80,80,80,80,80,80,80
1313,2016-3-10 02:50:00,80,80,80,80,80,80,80,80
1314,2016-3-10 03:00:00,80,80,80,80,80,80,80,80
1315,2016-3-10 03:10:00,80,80,80,80,80,80,80,80
1316,2016-3-10 03:20:00,80,80,80,80,80,80,80,80
1317,2016-3-10 03:30:00,80,80,80,80,80,80,80,80
1318,2016-3-10 03:40:00,80,80,80,80,80,80,80,80
1319,2016-3-10 03:50:00,80,80,80,80,80,80,80,80
1320,2016-3-10 04:00:00,80,80,80,80,80,80,80,80
1321,2016-3-10 04:10:00,80,80,80,80,80,80,80,80
1322,2016-3-10 04:20:00,80,80,80,80,80,80,80,80
1323,2016-3-10 04:30:00,80,80,80,80,80,80,80,80
1324,2016-3-10 04:40:00,80,80,80,80,80,80,80,80
1325,2016-3-10 04:50:00,80,80,80,80,80,80,80,80
1326,2016-3-10 05:00:00,80,80,80,80,80,80,80,80
1327,2016-3-10 05:10:00,80,80,80,80,80,80,80,80
1328,2016-3-10 05:20:00,80,80,80,80,80,80,80,80
1329,2016-3-10 05:30:00,80,80,80,80,80,80,80,80
1330,2016-3-10 05:40:00,80,80,80,80,80,80,80,80
1331,2016-3-10 05:50:00,80,80,80,80,80,80,80,80
1332,2016-3-10 06:00:00,80,80,80,80,80,80,80,80
1333,2016-3-10 06:10:00,80,80,80,80,80,80,80,80
1334,2016-3-10 06:20:00,80,80,80,80,80,80,80,80
1335,2016-3-10 06:30:00,80,80,80,80,80,80,80,80
1336,2016-3-10 06:40:00,80,80,80,80,80,80,80,80
1337,2016-3-10 06:50:00,80,80,80,80,80,80,80,80
1338,2016-3-10 07:00:00,80,80,80,80,80,80,80,80
1339,2016-3-10 07:10:00,80,80,80,80,80,80,80,80
1340,2016-3-10 07:20:00,80,80,80,80,80,80,80,80
1341,2016-3-10 07:30:00,80,80,80,80,80,80,80,80
1342,2016-3-10 07:40:00,80,80,80,80,80,80,80,80
1343,2016-3-10 07:50:00,80,80,80,80,80,80,80,80
1344,2016-3-10 08:00:00,80,80,80,80,80,80,80,80
1345,2016-3-10 08:10:00,80,80,80,80,80,80,80,80
1346,2016-3-10 08:20:00,80,80,80,80,80,80,80,80
1347,2016-3-10 08:30:00,80,80,80,80,80,80,80,80
1348,2016-3-10 08:40:00,80,80,80,80,80,80,80,80
1349,2016-3-10 08:50:00,80,80,80,80,80,80,80,80
1350,2016-3-10 09:00:00,80,80,80,80,80,80,80,80
1351,2016-3-10 09:10:00,80,80,80,80,80,80,80,80
1352,2016-3-10 09:20:00,80,80,80,80,80,80,80,80
1353,2016-3-10 09:30:00,80,80,80,80,80,80,80,80
1354,2016-3-10 09:40:00,80,80,80,80,80,80,80,80
1355,2016-3-10 09:50:00,80,80,80,80,80,80,80,80
1356,2016-3-10 10:00:00,80,80,80,80,80,80,80,80
1357,2016-3-10 10:10:00,80,80,80,80,80,80,80,80
1358,2016-3-10 10:20:00,80,80,80,80,80,80,80,80
1359,2016-3-10 10:30:00,80,80,80,80,80,80,80,80
1360,2016-3-10 10:40:00,80,80,80,80,80,80,80,80
1361,2016-3-10 10:50:00,80,80,80,80,80,80,80,80
1362,2016-3-10 11:00:00,80,80,80,80,80,80,80,80
1363,2016-3-10 11:10:00,80,80,80,80,80,80,80,80
1364,2016-3-10 11:20:00,80,80,80,80,80,80,80,80
1365,2016-3-10 11:30:00,80,80,80,80,80,80,80,80
1366,2016-3-10 11:40:00,80,80,80,80,80,80,80,80
1367,2016-3-10 11:50:00,80,80,80,80,80,80,80,80
1368,2016-3-10 12:00:00,80,80,80,80,80,80,80,80
1369,2016-3-10 12:10:00,80,80,80,80,80,80,80,80
1370,2016-3-10 12:20:00,80,80,80,80,80,80,80,80
1371,2016-3-10 12:30:00,80,80,80,80,80,80,80,80
1372,2016-3-10 12:40:00,80,80,80,80,80,80,80,80
1373,2016-3-10 12:50:00,80,80,80,80,80,80,80,80
1374,2016-3-10 13:00:00,80,80,80,80,80,80,80,80
1375,2016-3-10 13:10:00,80,80,80,80,80,80,80,80
1376,2016-3-10 13:20:00,80,80,80,80,80,80,80,80
1377,2016-3-10 13:30:00,80,80,80,80,80,80,80,80
1378,2016-3-10 13:40:00,80,80,80,80,80,80,80,80
1379,2016-3-10 13:50:00,80,80,80,80,80,80,80,80
1380,2016-3-10 14:00:00,80,80,80,80,80,80,80,80
1381,2016-3-10 14:10:00,80,80,80,80,80,80,80,80
1382,2016-3-10 14:20:00,80,80,80,80,80,80,80,80
1383,2016-3-10 14:30:00,80,80,80,80,80,80,80,80
1384,2016-3-10 14:40:00,80,80,80,80,80,80,80,80
1385,2016-3-10 14:50:00,80,80,80,80,80,80,80,80
1386,2016-3-10 15:00:00,80,80,80,80,80,80,80,80
1387,2016-3-10 15:10:00,80,80,80,80,80,80,80,80
1388,2016-3-10 15:20:00,80,80,80,80,80,80,80,80
1389,2016-3-10 15:30:00,80,80,80,80,80,80,80,80
1390,2016-3-10 15:40:00,80,80,80,80,80,80,80,80
1391,2016-3-10 15:50:00,80,80,80,80,80,80,80,80
1392,2016-3-10 16:00:00,80,80,80,80,80,80,80,80
1393,2016-3-10 16:10:00,80,80,80,80,80,80,80,80
1394,2016-3-10 16:20:00,60,60,60,60,60,60,60,60
1395,2016-3-10 16:30:00,55,55,55,55,55,55,55,55
1396,2016-3-10 16:40:00,55,55,55,55,55,55,55,55
1397,2016-3-10 16:50:00,55,55,55,55,55,55,55,55
1398,2016-3-10 17:00:00,55,55,55,55,55,55,55,55
1399,2016-3-10 17:10:00,55,55,55,55,55,55,55,55
1400,2016-3-10 17:20:00,60,60,60,60,60,60,60,60
1401,2016-3-10 17:30:00,60,60,60,60,60,60,60,60
1402,2016-3-10 17:40:00,60,60,60,60,60,60,60,60
1403,2016-3-10 17:50:00,60,60,60,60,60,60,60,60
1404,2016-3-10 18:00:00,60,60,60,60,60,60,60,60
1405,2016-3-10 18:10:00,60,60,60,60,60,60,60,60
1406,2016-3-10 18:20:00,60,60,60,60,60,60,60,60
1407,2016-3-10 18:30:00,60,60,60,60,60,60,60,60
1408,2016-3-10 18:40:00,60,60,60,60,60,60,60,60
1409,2016-3-10 18:50:00,60,60,60,60,60,60,60,60
1410,2016-3-10 19:00:00,60,60,60,60,60,60,60,60
1411,2016-3-10 19:10:00,60,60,60,60,60,60,60,60
1412,2016-3-10 19:20:00,60,60,60,60,60,60,60,60
1413,2016-3-10 19:30:00,60,60,60,60,60,60,60,60
1414,2016-3-10 19:40:00,60,60,60,60,60,60,60,60
1415,2016-3-10 19:50:00,60,60,60,60,60,60,60,60
1416,2016-3-10 20:00:00,60,60,60,60,60,60,60,60
1417,2016-3-10 20:10:00,60,60,60,60,60,60,60,60
1418,2016-3-10 20:20:00,60,60,60,60,60,60,60,60
1419,2016-3-10 20:30:00,60,60,60,60,60,60,60,60
1420,2016-3-10 20:40:00,60,60,60,60,60,60,60,60
1421,2016-3-10 20:50:00,60,60,60,60,60,60,60,60
1422,2016-3-10 21:00:00,60,60,60,60,60,60,60,60
1423,2016-3-10 21:10:00,60,60,60,60,60,60,60,60
1424,2016-3-10 21:20:00,60,60,60,60,60,60,60,60
1425,2016-3-10 21:30:00,60,60,60,60,60,60,60,60
1426,2016-3-10 21:40:00,60,60,60,60,60,60,60,60
1427,2016-3-10 21:50:00,60,60,60,60,60,60,60,60
1428,2016-3-10 22:00:00,60,60,60,60,60,60,60,60
1429,2016-3-10 22:10:00,60,60,60,60,60,60,60,60
1430,2016-3-10 22:20:00,60,60,60,60,60,60,60,60
1431,2016-3-10 22:30:00,60,60,60,60,60,60,60,60
1432,2016-3-10 22:40:00,60,60,60,60,60,60,60,60
1433,2016-3-10 22:50:00,60,60,60,60,60,60,60,60
1434,2016-3-10 23:00:00,60,60,60,60,60,60,60,60
1435,2016-3-10 23:10:00,60,60,60,60,60,60,60,60
1436,2016-3-10 23:20:00,60,60,60,60,60,60,60,60
1437,2016-3-10 23:30:00,60,60,60,60,60,60,60,60
1438,2016-3-10 23:40:00,60,60,60,60,60,60,60,60
1439,2016-3-10 23:50:00,60,60,60,60,60,60,60,60
1440,2016-3-11 00:00:00,60,60,60,60,60,60,60,60
1441,2016-3-11 00:10:00,60,60,60,60,60,60,60,60
1442,2016-3-11 00:20:00,60,60,60,60,60,60,60,60
1443,2016-3-11 00:30:00,60,60,60,60,60,60,60,60
1444,2016-3-11 00:40:00,60,60,60,60,60,60,60,60
1445,2016-3-11 00:50:00,60,60,60,60,60,60,60,60
1446,2016-3-11 01:00:00,60,60,60,60,60,60,60,60
1447,2016-3-11 01:10:00,60,60,60,60,60,60,60,60
1448,2016-3-11 01:20:00,60,60,60,60,60,60,60,60
1449,2016-3-11 01:30:00,60,60,60,60,60,60,60,60
1450,2016-3-11 01:40:00,60,60,60,60,60,60,60,60
1451,2016-3-11 01:50:00,60,60,60,60,60,60,60,60
1452,2016-3-11 02:00:00,60,60,60,60,60,60,60,60
1453,2016-3-11 02:10:00,60,60,60,60,60,60,60,60
1454,2016-3-11 02:20:00,60,60,60,60,60,60,60,60
1455,2016-3-11 02:30:00,60,60,60,60,60,60,60,60
1456,2016-3-11 02:40:00,60,60,60,60,65,65,65,65
1457,2016-3-11 02:50:00,80,80,80,80,80,80,80,80
1458,2016-3-11 03:00:00,80,80,80,80,80,80,80,80
1459,2016-3-11 03:10:00,80,80,80,80,80,80,80,80
1460,2016-3-11 03:20:00,80,80,80,80,80,80,80,80
1461,2016-3-11 03:30:00,80,80,80,80,80,80,80,80
1462,2016-3-11 03:40:00,80,80,80,80,80,80,80,80
1463,2016-3-11 03:50:00,80,80,80,80,80,80,80,80
1464,2016-3-11 04:00:00,80,80,80,80,80,80,80,80
1465,2016-3-11 04:10:00,80,80,80,80,80,80,80,80
1466,2016-3-11 04:20:00,80,80,80,80,80,80,80,80
1467,2016-3-11 04:30:00,80,80,80,80,80,80,80,80
1468,2016-3-11 04:40:00,80,80,80,80,80,80,80,80
1469,2016-3-11 04:50:00,80,80,80,80,80,80,80,80
1470,2016-3-11 05:00:00,80,80,80,80,80,80,80,80
1471,2016-3-11 05:10:00,80,80,80,80,80,80,80,80
1472,2016-3-11 05:20:00,80,80,80,80,80,80,80,80
1473,2016-3-11 05:30:00,80,80,80,80,80,80,80,80
1474,2016-3-11 05:40:00,80,80,80,80,80,80,80,80
1475,2016-3-11 05:50:00,80,80,80,80,80,80,80,80
1476,2016-3-11 06:00:00,80,80,80,80,80,80,80,80
1477,2016-3-11 06:10:00,80,80,80,80,80,80,80,80
1478,2016-3-11 06:20:00,80,80,80,80,80,80,80,80
1479,2016-3-11 06:30:00,80,80,80,80,80,80,80,80
1480,2016-3-11 06:40:00,80,80,80,80,80,80,80,80
1481,2016-3-11 06:50:00,80,80,80,80,80,80,80,80
1482,2016-3-11 07:00:00,80,80,80,80,80,80,80,80
1483,2016-3-11 07:10:00,80,80,80,80,80,80,80,80
1484,2016-3-11 07:20:00,80,80,80,80,80,80,80,80
1485,2016-3-11 07:30:00,80,80,80,80,80,80,80,80
1486,2016-3-11 07:40:00,80,80,80,80,80,80,80,80
1487,2016-3-11 07:50:00,80,80,80,80,80,80,80,80
1488,2016-3-11 08:00:00,80,80,80,80,80,80,80,80
1489,2016-3-11 08:10:00,80,80,80,80,80,80,80,80
1490,2016-3-11 08:20:00,82,82,82,82,82,82,82,82
1491,2016-3-11 08:30:00,85,85,85,85,85,85,85,85
1492,2016-3-11 08:40:00,85,85,85,85,85,85,85,85
1493,2016-3-11 08:50:00,85,85,85,85,85,85,85,85
1494,2016-3-11 09:00:00,85,85,85,85,85,85,85,85
1495,2016-3-11 09:10:00,85,85,85,85,85,85,85,85
1496,2016-3-11 09:20:00,85,85,85,85,85,85,85,85
1497,2016-3-11 09:30:00,85,85,85,85,85,85,85,85
1498,2016-3-11 09:40:00,70,70,70,70,70,70,70,70
1499,2016-3-11 09:50:00,70,70,70,70,70,70,70,70
1500,2016-3-11 10:00:00,70,70,70,70,70,70,70,70
1501,2016-3-11 10:10:00,70,70,70,70,70,70,70,70
1502,2016-3-11 10:20:00,70,70,70,70,70,70,70,70
1503,2016-3-11 10:30:00,70,70,70,70,70,70,70,70
1504,2016-3-11 10:40:00,70,70,70,70,70,70,70,70
1505,2016-3-11 10:50:00,70,70,70,70,70,70,70,70
1506,2016-3-11 11:00:00,60,60,60,60,70,70,70,70
1507,2016-3-11 11:10:00,60,60,60,60,70,70,70,70
1508,2016-3-11 11:20:00,60,60,60,60,70,70,70,70
1509,2016-3-11 11:30:00,60,60,60,60,68,68,68,68
1510,2016-3-11 11:40:00,60,60,60,60,68,68,68,68
1511,2016-3-11 11:50:00,50,50,50,50,65,65,65,65
1512,2016-3-11 12:00:00,60,60,60,60,65,65,65,65
1513,2016-3-11 12:10:00,65,65,65,65,65,65,65,65
1514,2016-3-11 12:20:00,70,70,70,70,70,70,70,70
1515,2016-3-11 12:30:00,70,70,70,70,70,70,70,70
1516,2016-3-11 12:40:00,70,70,70,70,70,70,70,70
1517,2016-3-11 12:50:00,70,70,70,70,70,70,70,70
1518,2016-3-11 13:00:00,70,70,70,70,70,70,70,70
1519,2016-3-11 13:10:00,70,70,70,70,70,70,70,70
1520,2016-3-11 13:20:00,70,70,70,70,70,70,70,70
1521,2016-3-11 13:30:00,70,70,70,70,70,70,70,70
1522,2016-3-11 13:40:00,70,70,70,70,70,70,70,70
1523,2016-3-11 13:50:00,70,70,70,70,70,70,70,70
1524,2016-3-11 14:00:00,70,70,70,70,70,70,70,70
1525,2016-3-11 14:10:00,85,85,85,85,85,85,85,85
1526,2016-3-11 14:20:00,85,85,85,85,85,85,85,85
1527,2016-3-11 14:30:00,85,85,85,85,85,85,85,85
1528,2016-3-11 14:40:00,85,85,85,85,85,85,85,85
1529,2016-3-11 14:50:00,85,85,85,85,85,85,85,85
1530,2016-3-11 15:00:00,85,85,85,85,85,85,85,85
1531,2016-3-11 15:10:00,85,85,85,85,85,85,85,85
1532,2016-3-11 15:20:00,85,85,85,85,85,85,85,85
1533,2016-3-11 15:30:00,85,85,85,85,85,85,85,85
1534,2016-3-11 15:40:00,85,85,85,85,85,85,85,85
1535,2016-3-11 15:50:00,85,85,85,85,85,85,85,85
1536,2016-3-11 16:00:00,85,85,85,85,85,85,85,85
1537,2016-3-11 16:10:00,85,85,85,85,85,85,85,85
1538,2016-3-11 16:20:00,85,85,85,85,85,85,85,85
1539,2016-3-11 16:30:00,85,85,85,85,85,85,85,85
1540,2016-3-11 16:40:00,85,85,85,85,85,85,85,85
1541,2016-3-11 16:50:00,85,85,85,85,85,85,85,85
1542,2016-3-11 17:00:00,85,85,85,85,85,85,85,85
1543,2016-3-11 17:10:00,85,85,85,85,85,85,85,85
1544,2016-3-11 17:20:00,85,85,85,85,85,85,85,85
1545,2016-3-11 17:30:00,85,85,85,85,85,85,85,85
1546,2016-3-11 17:40:00,85,85,85,85,85,85,85,85
1547,2016-3-11 17:50:00,85,85,85,85,85,85,85,85
1548,2016-3-11 18:00:00,85,85,85,85,85,85,85,85
1549,2016-3-11 18:10:00,85,85,85,85,85,85,85,85
1550,2016-3-11 18:20:00,85,85,85,85,85,85,85,85
1551,2016-3-11 18:30:00,85,85,85,85,85,85,85,85
1552,2016-3-11 18:40:00,85,85,85,85,85,85,85,85
1553,2016-3-11 18:50:00,85,85,85,85,85,85,85,85
1554,2016-3-11 19:00:00,85,85,85,85,85,85,85,85
1555,2016-3-11 19:10:00,85,85,85,85,85,85,85,85
1556,2016-3-11 19:20:00,85,85,85,85,85,85,85,85
1557,2016-3-11 19:30:00,90,90,90,90,90,90,90,90
1558,2016-3-11 19:40:00,90,90,90,90,90,90,90,90
