startDate,endDate,MWStd,MW,MSP,THRTEMP,YRHRPRS,RRHRPRS,YRHRTEMPT,RRHRTEMPT,MWD2,HHA11,HHA31,HHA51,HHA71,HHA81,HNA01A,HNA01B,HNA02A,HNA02B,LAE11,LAE12,LAE13,LAE14,LAE21,LAE22,LAE23,LAE24,TOTALCOAL,TAF,O2,FWFLOW,A09M210SHH
2016-03-15 03:20:00,2016-03-15 03:31:00,3.3511458270517904,857.1032499999998,28.22039166666666,597.2334166666667,9.313189999999997,2.71825,591.5576666666667,589.7122499999999,857.5186666666667,85,85,85,85,85,100,100,81,81,0.5698,1.0862,0.0,0.7161,0.0,0.0,0.0,0.0789,266.023,2902.6312,2.9646,2065.2771,2590.0358
2016-03-15 03:33:00,2016-03-15 03:41:00,0.9419897118780098,860.4817777777779,28.143411111111114,597.2048888888888,9.313189999999999,2.71825,591.722,589.550111111111,860.5208888888889,85,85,85,85,85,100,100,81,81,0.5155,1.0039,0.0,0.0,0.0,0.0,0.0,0.0,261.0427,2796.605,2.7931,2021.2583,2498.9439
2016-03-15 03:43:00,2016-03-15 04:53:00,3.3114408216087377,854.6562816901408,28.01845633802817,596.7785070422534,9.313189999999995,2.7182500000000016,591.3241690140845,589.3125915492957,854.8885352112676,85,85,85,85,85,100,100,81,81,0.5744,1.1036,0.0,0.0963,0.0,0.1922,0.0,0.3749,288.0555,3095.9875,3.0868,2220.0978,2778.0961
2016-03-15 23:01:00,2016-03-16 00:39:00,12.286084386711332,841.7074242424242,27.688849494949498,600.5043535353535,9.308610000000002,2.72512,593.9045757575758,593.1612626262627,841.585585858586,90,90,90,65,65,100,100,84,84,72.3548,15.8194,13.7087,63.908,43.5857,55.3644,43.8833,54.6414,281.0735,3021.095,3.4366,2087.4791,2855.1832
2016-03-16 00:41:00,2016-03-16 00:52:00,2.31516499891957,857.9598333333334,27.84238333333333,599.7911666666666,9.30861,2.72512,593.6993333333334,597.0166666666668,858.2723333333333,90,90,90,65,65,100,100,84,84,16.8803,1.277,0.4388,4.6958,57.3667,65.3159,57.5651,64.4078,266.7759,2789.9492,3.3483,1962.9317,2629.3558
2016-03-16 00:54:00,2016-03-16 05:42:00,14.444100189044013,824.3442006920415,27.05567577854671,601.8533529411765,8.7357569550173,2.5863996193771626,593.5016366782007,596.3698339100347,824.3318235294117,90,90,90,65,65,100,100,84,84,66.6057,10.0901,3.1812,54.3534,17.0934,26.1737,17.4758,26.6324,279.1937,2972.6301,3.4467,2092.9567,2847.3563
2016-03-16 08:03:00,2016-03-16 08:57:00,21.311083936303323,838.5684727272727,27.842818181818185,602.6133818181819,9.121878545454543,2.4236899999999997,596.6633090909091,595.8892727272727,838.5270545454548,90,90,90,65,65,100,100,76,76,17.1978,2.2994,3.4832,3.5365,0.0993,0.928,0.2461,1.1883,272.5877,2877.7889,3.277,2128.4422,2765.0982
2016-03-16 13:59:00,2016-03-16 19:13:00,8.025040592489304,800.9462253968255,26.25532952380952,597.3717968253968,8.163145841269841,2.032358,588.2697238095237,588.555926984127,800.8104126984127,90,90,90,65,65,100,100,80,80,31.2929,8.143,9.5022,1.5227,29.2684,29.2094,40.4654,30.2186,276.0473,2907.3256,3.4722,2041.9849,2866.5292
2016-03-16 19:20:00,2016-03-16 19:28:00,1.0766879254867414,861.7193333333333,27.8368,580.5785555555555,8.22573,2.40461,580.2173333333333,582.2326666666667,861.9895555555555,80,80,80,65,65,100,100,84,84,1.2753,2.8965,1.1667,0.0,0.0,1.5839,9.7714,1.6924,274.1864,2901.3811,2.7342,2062.5206,2491.8661
2016-03-16 19:30:00,2016-03-16 21:00:00,7.238767155757492,844.6396703296704,27.73195714285714,591.9625274725275,8.22573,2.404609999999999,584.1813296703297,584.4115934065934,844.6407802197804,80,80,80,65,65,100,100,84,84,8.1264,2.5185,1.0945,5.1396,0.0,1.645,10.5472,1.8936,297.584,3197.4024,3.3104,2216.289,2785.0377
2016-03-16 23:25:00,2016-03-17 00:01:00,2.520681443453708,857.516081081081,28.159591891891885,594.4123783783784,9.003252972972971,2.4957721621621625,590.1788648648647,587.6668648648648,858.0158378378376,85,85,85,65,65,100,100,84,84,0.6938,1.8851,0.5561,3.4134,0.0,0.4645,9.7449,0.4191,293.2024,3058.3547,3.2853,2199.3009,2703.7
2016-03-17 02:28:00,2016-03-17 02:43:00,2.982478970352306,860.8149375,28.3074,602.9980625000001,8.811810000000001,2.57326,600.373375,597.556375,860.8880625,85,85,85,65,65,100,100,84,84,0.6162,1.3526,18.6327,19.2603,36.0291,56.1069,45.8028,55.1549,285.7829,2885.9803,3.1451,2025.1159,2665.5047
2016-03-17 02:59:00,2016-03-17 05:35:00,9.138199470101169,838.2641337579616,27.486570063694277,602.2441082802549,8.811810000000003,2.5732600000000003,598.4147898089172,595.3079872611465,838.4867133757961,85,85,85,65,65,100,100,84,84,1.4584,2.9131,4.614,31.253,7.137,27.2624,17.2507,27.0207,293.8345,3044.4219,3.4304,2139.0408,2809.0198
2016-03-17 08:59:00,2016-03-17 13:14:00,10.668793658455192,806.0238398437498,26.52246328125,602.7444296875,8.783014414062498,2.8276191015625,599.103234375,599.3493046875001,805.8536523437504,85,85,85,65,65,85,85,100,100,20.871,16.8109,28.1642,58.9249,56.2314,84.7575,65.6325,84.6493,277.6744,2916.5823,3.5852,1962.0564,2871.1574
2016-03-17 18:02:00,2016-03-17 18:13:00,19.47815107299001,820.2726666666667,26.181849999999997,592.7603333333334,8.049828333333334,2.40232,590.87225,600.1370833333332,820.04075,90,90,90,65,65,63,63,100,100,5.7947,2.76,2.035,1.9854,12.9121,16.5293,12.8917,17.6511,276.765,2778.2992,3.2449,1980.2517,2561.3708
2016-03-17 19:20:00,2016-03-17 21:00:00,9.365151937060851,847.8865148514851,27.779772277227714,596.4327920792077,8.711280396039603,2.5394586138613855,593.929495049505,596.209405940594,848.0670891089109,90,90,90,65,65,100,100,88,88,1.8415,5.4295,3.2976,0.4237,0.0,1.3863,1.1784,1.3473,297.4442,3140.473,3.5391,2202.2691,2753.0616
2016-03-17 23:44:00,2016-03-18 00:01:00,3.0869140694587305,858.7688333333333,28.15425555555555,604.4505555555556,8.880490000000002,2.587,601.6365555555554,600.5604444444444,859.0479444444445,90,90,90,65,65,100,100,80,80,24.5557,12.4423,27.3555,38.18,0.8293,23.1482,1.1532,24.8711,291.5975,2956.4728,3.1825,2075.1175,2657.1958
2016-03-18 02:50:00,2016-03-18 05:36:00,13.608860225059008,835.9627365269462,27.409325748502987,599.9705449101796,8.96749,2.62057,598.9271377245509,598.8518922155689,836.1680658682634,90,90,90,65,65,100,100,85,85,40.5818,15.7569,16.1856,59.3343,13.9868,24.9589,14.2168,30.95,288.7265,3027.2446,3.3904,2114.0202,2805.1534
2016-03-18 08:28:00,2016-03-18 08:34:00,2.82226953832171,859.5302857142857,28.16937142857143,590.4382857142857,8.96749,2.6205700000000003,590.9592857142856,589.7411428571429,859.7117142857143,90,90,90,90,90,100,100,74,74,1.0509,2.9042,1.1033,0.0,0.0,1.5437,0.0,5.6253,268.0354,2729.0371,2.6216,1936.9186,2393.7514
2016-03-18 17:03:00,2016-03-18 21:03:00,14.163808101485655,827.8634149377592,27.20656887966805,600.648804979253,8.609153485477181,2.75259,592.2364066390041,593.4616099585062,827.5732323651451,90,90,90,90,90,100,100,100,100,9.4716,17.7644,15.9721,40.0037,10.2372,16.2967,10.37,22.5505,308.7836,3102.4877,3.3971,2123.8807,2807.9681
2016-03-18 23:23:00,2016-03-19 00:02:00,6.17912530010315,852.827775,28.066390000000002,599.51885,9.288,3.009,591.051925,590.03225,853.134225,90,90,90,90,90,100,100,72,72,3.0952,3.8095,4.6734,36.1142,18.4154,35.8204,18.5279,41.034,305.997,3110.0265,3.1926,2144.0469,2775.3821
2016-03-19 01:49:00,2016-03-19 05:35:00,11.255655789202509,835.4265242290749,27.3919577092511,597.4177797356829,9.081523392070483,2.872143392070484,592.9053788546256,591.1531365638766,835.2853876651982,90,90,90,90,90,100,100,80,80,1.1519,3.2915,1.2619,6.4967,0.0967,8.7521,0.4506,14.3706,307.3877,3185.5017,3.3851,2170.8749,2804.5641
2016-03-19 08:25:00,2016-03-19 08:54:00,8.296887354504305,843.7986000000001,27.73076666666667,593.1906333333334,8.693682,2.48245,585.2137333333334,586.5675666666666,844.1632666666668,90,90,90,90,90,100,100,78,78,1.0847,2.4827,0.7601,0.929,0.0,3.0993,0.1089,8.4341,307.9392,3009.0303,2.8349,2147.272,2701.5827
2016-03-19 10:50:00,2016-03-19 11:19:00,23.695474979178794,813.3916666666669,27.32479666666666,597.4784000000001,8.340966000000002,2.4458206666666666,588.6293000000001,587.3603666666664,812.7868999999998,90,90,90,90,90,100,100,78,78,1.2729,10.175,0.9402,7.386,5.6848,32.1184,5.7143,38.2743,282.9024,3012.198,3.4468,2017.1512,2758.3865
2016-03-19 12:10:00,2016-03-19 12:36:00,19.90178733010644,835.9597407407406,27.13222222222222,592.600962962963,8.131021851851854,2.41377,588.2275925925926,584.9979259259259,838.4345925925925,81,84,79,70,70,100,100,70,70,5.4922,18.0211,8.6239,20.7892,4.7919,26.5387,5.1983,27.7891,313.8713,3015.0772,2.5817,2113.4172,2699.5596
2016-03-19 16:58:00,2016-03-19 21:09:00,17.445245058907265,825.0956150793651,27.12898134920635,600.277384920635,8.574006666666666,2.4830525396825402,591.2748174603175,590.3322023809525,825.0181626984127,85,85,85,85,85,100,100,80,80,2.2111,7.4562,17.7879,50.9783,16.162,30.7803,16.2064,31.909,333.8149,3115.0853,3.4759,2112.6794,2832.6795
2016-03-19 22:42:00,2016-03-20 02:40:00,19.584486260288916,802.2285564853555,26.489676569037655,597.3192008368201,8.301790920502091,2.4162720083682,588.9043179916317,587.6797573221758,801.8727196652718,85,85,85,85,85,96,96,88,88,0.9026,4.2833,9.7132,35.6313,31.224,42.223,38.6698,42.8181,323.5635,2958.7386,3.3656,2034.3423,2845.1678
2016-03-20 02:47:00,2016-03-20 06:02:00,17.371718016282365,797.5408418367346,26.141794897959183,595.1358520408164,8.170789999999998,2.3893500000000003,587.386974489796,586.8121479591837,797.7350306122448,85,85,85,85,85,96,96,88,88,0.6655,1.7846,1.3358,31.7023,6.7495,18.5715,12.0843,18.7556,330.4089,3041.7992,3.587,2063.591,2816.7975
2016-03-20 15:32:00,2016-03-20 16:08:00,5.825021255098739,779.432837837838,25.606375675675675,590.2062432432433,7.788459999999999,1.95894,580.8665405405405,581.8035675675677,779.8225405405404,85,85,85,84,84,66,66,100,100,1.2474,7.2353,22.2082,0.6588,12.8812,41.472,56.1166,41.1213,303.6704,2670.3809,3.0827,1950.5103,2752.7374
2016-03-20 21:05:00,2016-03-20 22:24:00,20.885453066728058,805.34385,26.48077,598.3865625000001,8.30774625,2.22299,590.1779,589.7759625,805.0617000000001,80,80,80,80,80,80,80,100,100,3.5146,32.5622,23.4871,53.9355,28.3404,40.7555,38.7618,40.8017,323.4069,2923.2447,3.1964,2018.4391,2812.0226
2016-03-21 06:41:00,2016-03-21 06:59:00,6.759014855112705,852.4976315789473,28.4882,597.9666315789474,8.502749999999999,2.18788,594.0936315789473,601.237947368421,851.4365789473685,85,85,85,70,70,78,74,100,100,9.5318,14.991,47.5162,13.9548,88.4519,92.4313,94.8786,95.1354,319.8065,2841.4945,3.106,1981.8037,2730.7605
2016-03-21 07:02:00,2016-03-21 07:18:00,2.9013967248581047,857.6155294117647,28.124305882352942,596.026,8.741249411764707,2.4545264705882355,592.8115882352942,595.4204705882353,856.9317647058824,85,85,85,70,70,94,94,100,100,0.5818,17.1982,45.4895,0.5997,52.0955,72.9189,83.7608,88.2461,324.4988,2833.5697,3.081,2009.75,2686.9538
2016-03-21 10:12:00,2016-03-21 10:53:00,7.575714613920226,787.3774285714286,25.81749285714286,600.8068333333334,7.870880000000001,2.59997,594.4057380952381,592.1527619047619,786.9874523809524,80,80,80,80,80,76,76,100,100,2.8032,32.8319,24.4091,8.9722,87.3817,96.2812,96.3094,98.4242,315.0317,2787.6011,3.0893,1888.1204,2832.5189
2016-03-21 12:26:00,2016-03-21 16:18:00,16.504011244190686,826.551957081545,27.11647253218884,602.3923390557941,8.300793905579397,2.5069875536480684,592.4099742489271,593.2528283261802,826.0945965665237,85,85,85,85,85,76,76,100,100,15.0335,24.8079,21.0142,29.8597,46.2314,59.0455,61.587,68.0153,315.7926,2983.9091,3.1978,2074.5981,2869.36
2016-03-21 16:28:00,2016-03-21 19:59:00,21.853017359603168,809.1928113207547,26.668448584905658,602.6281839622641,8.470699999999997,2.47024,590.7613584905661,590.0353915094339,809.1888396226416,90,90,90,90,90,75,75,100,100,14.8016,27.9503,17.6692,21.4632,18.262,31.7679,37.7767,44.1114,291.9438,2972.2233,3.2769,2053.7945,2858.1334
2016-03-21 20:01:00,2016-03-21 21:02:00,9.837847224758587,810.2244193548387,26.436843548387095,595.2496774193546,8.376538709677423,2.4419254838709668,587.4158387096775,586.7606935483872,810.0043064516128,90,90,90,90,90,75,75,100,100,0.7331,4.9746,0.643,0.0,0.0,0.7784,9.3855,7.5663,300.901,2971.856,3.2294,2102.3465,2750.7462
2016-03-21 22:45:00,2016-03-22 00:10:00,14.098330021915427,829.6909883720929,27.257570930232564,601.8107209302326,9.203159186046506,2.4351299999999996,593.687465116279,593.5579069767442,830.0295930232556,90,90,90,90,90,70,70,100,100,3.9679,21.6096,8.5445,8.4253,3.6154,13.9872,14.0866,24.4669,323.6132,3076.9188,3.3055,2121.924,2804.7868
2016-03-22 07:59:00,2016-03-22 09:32:00,20.2689810129271,814.3253191489364,26.8398829787234,596.3036063829787,8.925624680851064,2.378322978723404,588.3357127659575,589.677170212766,814.596340425532,85,85,85,70,70,84,84,100,100,2.0806,6.0787,16.88,19.11,10.535,12.3581,15.0138,16.8771,312.9144,2965.7688,3.538,2090.7723,2781.1209
2016-03-22 09:37:00,2016-03-22 09:43:00,3.260553671525411,771.0625714285715,25.3253,602.3121428571429,8.09753,2.3626400000000003,590.2017142857142,589.0591428571428,769.543,85,85,85,80,80,94,94,100,100,6.9248,13.5705,34.6721,52.8955,15.1971,32.9452,15.3715,32.6269,264.6481,2463.3186,2.9682,1679.4186,2433.9321
2016-03-22 09:48:00,2016-03-22 10:00:00,2.3794131641892555,774.9313846153847,25.65230769230769,595.8822307692309,8.097530000000003,2.36264,590.2907692307692,588.9649230769231,774.7983846153846,85,85,85,80,80,94,94,100,100,0.9721,10.5499,20.5387,36.5044,44.0805,47.5298,44.1955,46.9264,280.0622,2643.3996,3.4753,1812.6054,2627.5177
2016-03-22 10:13:00,2016-03-22 10:34:00,8.1530888702401,776.9526818181818,25.646304545454544,600.350409090909,8.097530000000003,2.36264,591.259590909091,590.4918636363635,776.2930454545453,85,85,85,80,80,94,94,100,100,3.2079,26.1586,42.0246,78.4771,41.9664,46.7754,41.9636,45.9332,288.1307,2737.4257,3.2382,1858.4814,2711.9773
2016-03-22 15:11:00,2016-03-22 16:58:00,23.420888871777542,806.5124537037038,26.61059074074074,599.8356481481482,7.857905000000003,2.34229,589.2821851851851,589.9245,806.379638888889,80,80,80,80,80,78,78,100,100,2.0268,18.1748,13.0794,29.9314,27.4495,41.1593,27.288,41.6472,311.9243,2969.4264,3.3277,2044.7969,2821.8701
2016-03-22 18:13:00,2016-03-22 19:54:00,11.7590487441486,790.9488137254901,26.019896078431366,599.2386764705883,8.010530000000003,2.3382200000000006,588.0896862745099,588.8348627450979,783.0268235294119,80,80,80,80,80,82,82,100,100,1.6516,19.934,22.2899,35.6682,25.8956,35.8789,25.8233,36.1473,302.62,2901.6753,3.5325,2007.12,2804.2425
2016-03-23 08:03:00,2016-03-23 09:41:00,11.91134655185979,802.0906262626263,26.54067878787879,585.5180505050505,9.161144343434344,2.967030000000001,575.1773333333334,569.6108585858586,801.5499595959594,75,75,75,80,80,64,64,100,100,0.8044,6.2379,23.5752,0.0654,33.5856,23.526,57.7302,27.4321,308.646,2809.2437,3.5806,2080.0367,2825.6098
2016-03-23 18:20:00,2016-03-23 19:32:00,6.8804283386083425,787.0182876712329,25.876197260273972,589.2557808219178,8.118380547945206,2.11462,580.5654931506849,574.7810547945205,786.456095890411,85,82,85,61,60,60,60,100,100,0.6544,14.5638,28.2549,0.0,17.9368,43.4593,59.3306,27.3718,0.0,0.0,0.0,0.0,0.0
2016-03-23 19:37:00,2016-03-23 20:10:00,6.304277731598445,775.6404411764707,25.57063235294118,590.9437647058824,8.22802,2.11462,578.7905882352941,576.9384117647058,775.382294117647,85,82,85,61,60,60,60,100,100,0.6222,19.6043,40.0695,0.0,22.6154,59.2886,75.2029,40.2769,0.0,0.0,0.0,0.0,0.0
2016-03-23 21:00:00,2016-03-23 22:38:00,17.03638511799926,809.738898989899,26.78290707070707,589.2215555555556,8.22802,2.1146199999999995,578.8549898989899,580.8353030303031,809.3282121212121,85,82,85,61,60,76,72,100,100,0.5741,15.6196,27.2891,0.0,30.2687,63.0638,72.9332,43.2549,0.0,0.0,0.0,0.0,0.0
2016-03-24 07:55:00,2016-03-24 09:40:00,20.955082635643386,808.6635471698112,26.580677358490565,598.0383018867925,8.769477169811324,2.5549400000000007,589.9350943396227,588.8034905660377,809.0095188679247,90,90,90,90,90,100,100,80,80,1.2478,7.1463,2.5756,6.0683,19.735,30.4793,20.2514,30.559,0.0,0.0,0.0,0.0,0.0
2016-03-24 10:06:00,2016-03-24 10:48:00,9.367482024809387,785.2708372093024,25.576432558139537,596.9846279069767,7.806780000000001,2.55494,589.2211395348838,592.0986511627907,786.4837674418603,90,90,90,90,90,100,100,80,80,2.5882,14.0969,12.8045,19.5144,8.2379,8.0664,8.8029,8.7316,0.0,0.0,0.0,0.0,0.0
2016-03-24 12:51:00,2016-03-24 14:39:00,18.594449907685178,810.7707706422018,26.438318348623856,596.5129357798166,8.094735504587156,1.7391599999999994,591.4708532110092,593.3904862385322,811.5057247706421,90,90,90,90,90,76,76,100,100,8.0102,25.5285,37.231,41.7945,53.9432,41.0205,61.8009,41.5207,0.0,0.0,0.0,0.0,0.0
2016-03-24 14:41:00,2016-03-24 15:00:00,9.48880985213634,847.6673000000001,27.767705,595.0447499999999,8.20513,1.7391599999999996,588.30525,586.3667000000002,847.7462500000001,85,85,85,65,65,76,76,100,100,1.3004,26.6957,47.906,0.0015,17.9533,0.0,39.3025,0.5235,294.8413,2854.423,3.1802,2156.2513,2660.8355
2016-03-24 15:02:00,2016-03-24 15:09:00,3.8410964905870157,855.3544999999999,28.489,595.377625,9.205589999999999,1.7391599999999998,591.4805,590.04225,854.7272499999999,85,85,85,65,65,76,76,100,100,1.0035,38.4119,40.5067,0.0267,48.5882,3.1765,68.3417,4.1743,265.1469,2641.3206,2.997,1952.3912,2471.8719
2016-03-24 17:05:00,2016-03-24 17:46:00,7.371917455026116,851.0871904761907,27.84580952380953,592.7544761904761,9.205589999999997,2.74038,587.899357142857,582.837380952381,851.0175714285715,85,85,85,65,65,70,70,100,100,0.745,2.5314,22.3603,0.0,4.493,1.33,40.6513,1.6215,292.7538,2967.6026,3.473,2241.4787,2789.1231
2016-03-24 22:57:00,2016-03-24 23:07:00,3.6390822973576946,856.6488181818182,28.302818181818182,594.269,9.178110000000002,2.56334,590.6858181818181,589.6380909090909,856.5511818181817,85,85,85,65,65,100,100,85,85,0.5273,15.959,13.8112,0.0,56.5296,0.8297,91.4807,0.3219,268.9556,2619.9655,3.0236,2054.7027,2529.8141
2016-03-24 23:19:00,2016-03-24 23:28:00,3.296257720506699,860.1298,28.0171,593.5809999999999,9.17811,2.56334,590.4745999999999,587.1360999999999,861.6995,85,85,85,65,65,100,100,85,85,0.5159,4.1117,37.1337,0.0,2.2741,0.7967,38.4188,0.0611,276.388,2627.6165,2.9042,2073.764,2497.995
2016-03-25 03:02:00,2016-03-25 03:09:00,1.8389425247611793,861.992875,28.1647,592.833875,9.81227,2.72512,590.91025,588.531375,862.8525,85,85,85,75,75,80,80,100,100,0.5075,20.4861,25.1145,0.0,41.4606,1.1714,76.9956,0.3472,258.9195,2534.4581,2.991,1942.6694,2437.5631
2016-03-25 03:19:00,2016-03-25 03:45:00,4.733698091782224,857.7219259259257,28.1694,594.4386666666666,8.960026296296299,2.7251200000000004,592.6916296296296,586.165888888889,856.4962222222223,85,85,85,75,75,80,80,96,96,0.5585,23.4579,44.8514,0.2578,6.5013,3.7489,45.2539,3.1373,289.3526,2808.287,2.9125,2143.5415,2710.8828
2016-03-25 03:47:00,2016-03-25 03:59:00,4.647769496214379,854.1273076923076,28.293407692307692,592.7493076923076,8.811810000000005,2.7251199999999995,593.148153846154,586.0832307692307,853.0694615384614,85,85,85,75,75,72,72,96,96,0.5894,28.4164,34.5755,0.2583,26.2374,24.1077,63.2244,23.995,263.8534,2769.7754,3.2358,2026.4085,2663.5196
2016-03-25 04:01:00,2016-03-25 04:27:00,6.816989351735366,852.3607407407407,27.77393333333333,589.9306666666666,8.811810000000001,2.7251200000000004,587.8316666666667,584.3234444444445,852.7588518518519,85,85,85,75,75,72,72,96,96,0.6128,5.0389,19.2681,0.0,0.5189,1.4991,24.7727,0.5257,287.637,2768.4519,3.4922,2166.6509,2722.5085
2016-03-25 08:01:00,2016-03-25 08:43:00,11.477097695222369,838.2165116279069,27.766137209302318,593.7394651162791,9.342949999999998,3.02656,585.5993255813954,581.3650697674419,837.8909069767442,85,85,85,75,75,74,74,100,100,0.8632,11.3837,26.4148,0.5076,7.9596,3.0837,27.6755,2.7032,298.2819,2872.284,3.3309,2148.1479,2774.2191
2016-03-25 08:45:00,2016-03-25 09:10:00,7.293758663664913,853.4026923076922,28.147130769230767,596.637576923077,9.34295,3.0265600000000004,589.7944615384615,589.3151153846154,853.2106153846154,85,85,85,75,75,66,66,100,100,0.8488,28.4411,42.5261,12.1237,30.2579,19.0441,49.5445,18.8973,301.1014,2835.7842,3.2,2101.8379,2725.6267
2016-03-25 09:14:00,2016-03-25 10:13:00,12.738473835022601,847.5815666666666,27.829569999999997,595.5203166666666,9.342949999999998,3.026559999999999,588.4525833333333,589.2474833333333,847.7499666666666,85,85,85,75,75,66,66,100,100,0.844,19.0039,28.6828,0.6512,42.9329,19.9624,62.5453,19.9883,306.4312,2872.4512,3.0956,2141.5448,2769.4776
2016-03-25 12:24:00,2016-03-25 12:58:00,22.373427539300412,820.4968285714284,26.471834285714284,583.6641428571428,8.36741057142857,2.353417142857143,589.8089428571429,589.062742857143,821.3907142857142,85,85,85,75,75,100,98,100,100,17.3888,11.2376,19.3206,13.6796,9.8291,14.7157,8.0996,14.5273,303.8306,2897.447,3.1764,2104.4027,2669.8126
2016-03-25 13:00:00,2016-03-25 13:19:00,22.52927669339388,802.18535,27.197805,593.6923499999999,8.523349999999999,2.4504000000000006,588.9966,585.128,796.5490500000001,85,85,85,75,75,78,78,100,100,0.9783,12.8816,29.0659,31.5087,69.4322,72.7427,71.4042,73.4631,266.6292,2698.4332,2.97,1871.8695,2765.7295
2016-03-25 14:45:00,2016-03-25 15:13:00,21.626053093587352,807.2522758620689,26.12710344827586,592.468,7.799510689655174,2.4504000000000006,583.021,581.1718965517241,807.0114137931035,85,85,85,75,75,60,60,100,100,1.0894,6.3755,37.269,1.18,7.1313,2.1252,26.6494,1.0568,296.664,2862.1879,2.9457,2064.5271,2744.6584
2016-03-25 16:57:00,2016-03-25 18:13:00,16.748931557367325,827.4602987012987,27.261784415584415,589.9994415584415,8.59060493506493,2.4504000000000006,582.312896103896,578.8177012987013,827.8001298701299,80,80,80,75,75,60,60,100,100,1.024,4.4463,28.066,0.0,0.0801,1.4053,0.9621,0.9764,306.9153,2962.784,3.2898,2165.8682,2808.8895
2016-03-25 20:23:00,2016-03-25 20:29:00,4.069270114566765,856.1038571428572,27.79437142857143,589.8501428571428,9.18269,2.6831500000000004,583.028,578.0551428571429,858.0940000000002,80,80,80,75,75,70,70,100,100,0.5887,3.2444,28.6674,0.0,0.0,0.6018,17.3295,0.2355,282.5161,2627.9957,2.6447,1941.595,2446.725
2016-03-25 23:02:00,2016-03-25 23:59:00,10.025170976329388,845.5894137931035,27.960720689655172,598.6919655172413,9.18269,2.683150000000001,596.068396551724,589.8632931034482,845.6703965517241,80,80,80,80,80,80,80,100,100,1.5762,33.7012,50.9026,13.7734,34.4133,28.3304,75.231,23.349,316.2335,3019.6726,3.194,2059.2219,2816.836
2016-03-26 00:01:00,2016-03-26 00:25:00,11.048169795509118,851.5473599999999,27.471308,598.41404,9.18269,2.68315,596.052,602.692,855.60624,80,80,80,80,80,100,100,100,100,7.7912,2.4383,16.5971,66.1783,0.6282,3.5861,19.9389,1.4603,326.9185,3026.8886,3.276,2112.444,2634.8466
2016-03-26 01:08:00,2016-03-26 06:00:00,22.920110456158547,809.901071672355,26.688195221843003,600.6083788395905,8.532178259385667,2.64652,600.546733788396,599.7455529010239,809.5769488054608,80,80,80,80,80,100,100,80,80,44.1594,16.0311,34.3025,88.9205,56.5257,79.9025,71.5588,77.0521,313.7927,3030.1073,3.544,1973.4895,2849.951
2016-03-26 09:27:00,2016-03-26 10:13:00,5.084905927946112,851.0559574468087,27.966778723404254,602.8535744680851,9.532969999999995,2.78312,601.1275319148936,602.2321063829786,851.1715319148938,85,85,85,85,85,100,100,80,80,1.1807,2.3452,3.0113,18.7206,82.011,63.4745,95.1797,62.8374,314.5854,3050.3257,3.0569,2053.5302,2805.3523
2016-03-26 17:01:00,2016-03-26 18:01:00,5.1140842376612445,846.9349836065574,27.874357377049183,595.8862459016393,8.830130000000002,2.5663900000000015,592.1276393442622,588.7364590163935,847.3090163934427,85,85,85,85,85,82,82,100,100,1.6629,20.6519,26.2545,0.2592,34.6159,44.3614,45.4753,45.2446,302.5529,3041.4662,2.9498,2122.4602,2821.7369
2016-03-26 19:51:00,2016-03-26 21:02:00,6.0777677427140135,846.1707083333333,27.765230555555554,590.6967361111111,9.269689999999999,2.7106199999999996,584.9146666666667,582.060875,846.4318333333334,85,85,85,85,85,84,84,100,100,0.6385,3.2064,1.6547,0.0,0.0,1.4046,0.4392,0.2773,304.7975,3152.0731,3.2937,2219.9051,2787.8301
2016-03-26 22:47:00,2016-03-27 06:05:00,22.702778622857117,802.493776765376,26.41208041002278,599.6152164009112,8.574645125284738,2.5207028246013663,592.7504487471526,589.6916924829158,802.1461298405469,85,85,85,85,85,100,100,80,80,16.5362,9.2543,13.2523,12.9587,22.4404,23.8651,22.5417,23.2407,292.0441,2945.9335,3.3813,2049.0191,2848.666
2016-03-27 16:09:00,2016-03-27 16:52:00,5.8210503189372265,779.230340909091,25.80904772727273,591.2601363636363,7.912710909090908,2.1054599999999994,573.3984772727273,573.3142272727272,778.3458409090908,80,80,80,85,85,80,80,100,100,6.0273,3.7608,3.2225,0.4121,21.0095,0.9449,21.9947,1.3604,275.5969,2866.8834,3.2828,2008.0236,2782.3506
2016-03-27 18:42:00,2016-03-27 19:36:00,7.273598686293892,784.8560727272728,26.09456909090909,592.8527090909092,8.114049272727272,2.1054599999999994,573.4170909090908,572.5410545454545,783.5127090909092,80,80,80,85,85,80,80,100,100,1.3425,9.0426,3.0214,0.7623,34.2291,16.135,35.2198,17.3643,283.0168,2876.8962,3.0169,2014.5518,2806.8206
2016-03-27 19:41:00,2016-03-27 19:53:00,2.033043624396212,770.9119230769231,25.189730769230774,588.5088461538462,8.186810000000005,2.1054600000000003,573.8244615384615,571.5655384615384,770.046846153846,80,80,80,85,85,76,76,100,100,0.6481,3.3531,0.0845,0.0094,0.0,1.6108,0.425,0.1761,261.609,2698.5965,3.4413,1900.0342,2641.5119
