date,MWValue,MWState,SELMWValue,SELMWState
2016-2-23 00:05:00,632.549,0x0000, 632.549,0x0000,
2016-2-23 00:10:00,659.958,0x0000, 659.958,0x0000,
2016-2-23 00:15:00,662.528,0x0000, 662.528,0x0000,
2016-2-23 00:20:00,665.097,0x0000, 665.097,0x0000,
2016-2-23 00:25:00,673.663,0x0000, 673.663,0x0000,
2016-2-23 00:30:00,654.819,0x0000, 654.819,0x0000,
2016-2-23 00:35:00,654.819,0x0000, 654.819,0x0000,
2016-2-23 00:40:00,661.671,0x0000, 661.671,0x0000,
2016-2-23 00:45:00,655.675,0x0000, 655.675,0x0000,
2016-2-23 00:50:00,645.397,0x0000, 645.397,0x0000,
2016-2-23 00:55:00,661.671,0x0000, 661.671,0x0000,
2016-2-23 01:00:00,649.68, 0x0000, 649.68, 0x0000,
2016-2-23 01:05:00,647.11, 0x0000, 647.11, 0x0000,
2016-2-23 01:10:00,647.11, 0x0000, 647.11, 0x0000,
2016-2-23 01:15:00,643.684,0x0000, 643.684,0x0000,
2016-2-23 01:20:00,645.397,0x0000, 645.397,0x0000,
2016-2-23 01:25:00,638.545,0x0000, 638.545,0x0000,
2016-2-23 01:30:00,625.697,0x0000, 625.697,0x0000,
2016-2-23 01:35:00,629.123,0x0000, 629.123,0x0000,
2016-2-23 01:40:00,636.832,0x0000, 636.832,0x0000,
2016-2-23 01:45:00,642.828,0x0000, 642.828,0x0000,
2016-2-23 01:50:00,635.975,0x0000, 635.975,0x0000,
2016-2-23 01:55:00,635.119,0x0000, 635.119,0x0000,
2016-2-23 02:00:00,636.832,0x0000, 636.832,0x0000,
2016-2-23 02:05:00,645.397,0x0000, 645.397,0x0000,
2016-2-23 02:10:00,633.406,0x0000, 633.406,0x0000,
2016-2-23 02:15:00,640.258,0x0000, 640.258,0x0000,
2016-2-23 02:20:00,640.258,0x0000, 640.258,0x0000,
2016-2-23 02:25:00,631.693,0x0000, 631.693,0x0000,
2016-2-23 02:30:00,632.549,0x0000, 632.549,0x0000,
2016-2-23 02:35:00,626.553,0x0000, 626.553,0x0000,
2016-2-23 02:40:00,636.832,0x0000, 636.832,0x0000,
2016-2-23 02:45:00,635.975,0x0000, 635.975,0x0000,
2016-2-23 02:50:00,635.975,0x0000, 635.975,0x0000,
2016-2-23 02:55:00,632.549,0x0000, 632.549,0x0000,
2016-2-23 03:00:00,633.406,0x0000, 633.406,0x0000,
2016-2-23 03:05:00,616.275,0x0000, 616.275,0x0000,
2016-2-23 03:10:00,629.98, 0x0000, 629.98, 0x0000,
2016-2-23 03:15:00,628.266,0x0000, 628.266,0x0000,
2016-2-23 03:20:00,630.836,0x0000, 630.836,0x0000,
2016-2-23 03:25:00,631.693,0x0000, 631.693,0x0000,
2016-2-23 03:30:00,617.988,0x0000, 617.988,0x0000,
2016-2-23 03:35:00,629.123,0x0000, 629.123,0x0000,
2016-2-23 03:40:00,625.697,0x0000, 625.697,0x0000,
2016-2-23 03:45:00,612.849,0x0000, 612.849,0x0000,
2016-2-23 03:50:00,628.266,0x0000, 628.266,0x0000,
2016-2-23 03:55:00,623.127,0x0000, 623.127,0x0000,
2016-2-23 04:00:00,618.845,0x0000, 618.845,0x0000,
2016-2-23 04:05:00,623.984,0x0000, 623.984,0x0000,
2016-2-23 04:10:00,624.84, 0x0000, 624.84, 0x0000,
2016-2-23 04:15:00,613.705,0x0000, 613.705,0x0000,
2016-2-23 04:20:00,609.423,0x0000, 609.423,0x0000,
2016-2-23 04:25:00,617.132,0x0000, 617.132,0x0000,
2016-2-23 04:30:00,623.127,0x0000, 623.127,0x0000,
2016-2-23 04:35:00,609.423,0x0000, 609.423,0x0000,
2016-2-23 04:40:00,605.997,0x0000, 605.997,0x0000,
2016-2-23 04:45:00,608.566,0x0000, 608.566,0x0000,
2016-2-23 04:50:00,606.853,0x0000, 606.853,0x0000,
2016-2-23 04:55:00,606.853,0x0000, 606.853,0x0000,
2016-2-23 05:00:00,605.997,0x0000, 605.997,0x0000,
2016-2-23 05:05:00,606.853,0x0000, 606.853,0x0000,
2016-2-23 05:10:00,614.562,0x0000, 614.562,0x0000,
2016-2-23 05:15:00,617.988,0x0000, 617.988,0x0000,
2016-2-23 05:20:00,625.697,0x0000, 625.697,0x0000,
2016-2-23 05:25:00,623.127,0x0000, 623.127,0x0000,
2016-2-23 05:30:00,624.84, 0x0000, 624.84, 0x0000,
2016-2-23 05:35:00,634.262,0x0000, 634.262,0x0000,
2016-2-23 05:40:00,634.262,0x0000, 634.262,0x0000,
2016-2-23 05:45:00,637.688,0x0000, 637.688,0x0000,
2016-2-23 05:50:00,645.397,0x0000, 645.397,0x0000,
2016-2-23 05:55:00,644.541,0x0000, 644.541,0x0000,
2016-2-23 06:00:00,653.962,0x0000, 653.962,0x0000,
2016-2-23 06:05:00,660.815,0x0000, 660.815,0x0000,
2016-2-23 06:10:00,672.806,0x0000, 672.806,0x0000,
2016-2-23 06:15:00,684.798,0x0000, 684.798,0x0000,
2016-2-23 06:20:00,688.224,0x0000, 688.224,0x0000,
2016-2-23 06:25:00,700.215,0x0000, 700.215,0x0000,
2016-2-23 06:30:00,699.359,0x0000, 699.359,0x0000,
2016-2-23 06:35:00,725.055,0x0000, 725.055,0x0000,
2016-2-23 06:40:00,732.763,0x0000, 732.763,0x0000,
2016-2-23 06:45:00,759.316,0x0000, 759.316,0x0000,
2016-2-23 06:50:00,757.603,0x0000, 757.603,0x0000,
2016-2-23 06:55:00,769.594,0x0000, 769.594,0x0000,
2016-2-23 07:00:00,779.873,0x0000, 779.873,0x0000,
2016-2-23 07:05:00,767.881,0x0000, 767.881,0x0000,
2016-2-23 07:10:00,786.725,0x0000, 786.725,0x0000,
2016-2-23 07:15:00,802.999,0x0000, 802.999,0x0000,
2016-2-23 07:20:00,813.278,0x0000, 813.278,0x0000,
2016-2-23 07:25:00,819.273,0x0000, 819.273,0x0000,
2016-2-23 07:30:00,818.417,0x0000, 818.417,0x0000,
2016-2-23 07:35:00,838.117,0x0000, 838.117,0x0000,
2016-2-23 07:40:00,849.252,0x0000, 849.252,0x0000,
2016-2-23 07:45:00,850.108,0x0000, 850.108,0x0000,
2016-2-23 07:50:00,849.252,0x0000, 849.252,0x0000,
2016-2-23 07:55:00,841.543,0x0000, 841.543,0x0000,
2016-2-23 08:00:00,831.265,0x0000, 831.265,0x0000,
2016-2-23 08:05:00,836.404,0x0000, 836.404,0x0000,
2016-2-23 08:10:00,839.83, 0x0000, 839.83, 0x0000,
2016-2-23 08:15:00,850.108,0x0000, 850.108,0x0000,
2016-2-23 08:20:00,846.682,0x0000, 846.682,0x0000,
2016-2-23 08:25:00,856.104,0x0000, 856.104,0x0000,
2016-2-23 08:30:00,883.513,0x0000, 883.513,0x0000,
2016-2-23 08:35:00,886.939,0x0000, 886.939,0x0000,
2016-2-23 08:40:00,893.792,0x0000, 893.792,0x0000,
2016-2-23 08:45:00,892.078,0x0000, 892.078,0x0000,
2016-2-23 08:50:00,891.222,0x0000, 891.222,0x0000,
2016-2-23 08:55:00,883.513,0x0000, 883.513,0x0000,
2016-2-23 09:00:00,899.787,0x0000, 899.787,0x0000,
2016-2-23 09:05:00,891.222,0x0000, 891.222,0x0000,
2016-2-23 09:10:00,882.657,0x0000, 882.657,0x0000,
2016-2-23 09:15:00,891.222,0x0000, 891.222,0x0000,
2016-2-23 09:20:00,892.935,0x0000, 892.935,0x0000,
2016-2-23 09:25:00,887.796,0x0000, 887.796,0x0000,
2016-2-23 09:30:00,889.509,0x0000, 889.509,0x0000,
2016-2-23 09:35:00,897.218,0x0000, 897.218,0x0000,
2016-2-23 09:40:00,892.935,0x0000, 892.935,0x0000,
2016-2-23 09:45:00,887.796,0x0000, 887.796,0x0000,
2016-2-23 09:50:00,884.37, 0x0000, 884.37, 0x0000,
2016-2-23 09:55:00,892.935,0x0000, 892.935,0x0000,
2016-2-23 10:00:00,902.357,0x0000, 902.357,0x0008,
2016-2-23 10:05:00,892.935,0x0000, 892.935,0x0000,
2016-2-23 10:10:00,898.074,0x0000, 898.074,0x0000,
2016-2-23 10:15:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-23 10:20:00,899.787,0x0000, 899.787,0x0000,
2016-2-23 10:25:00,907.496,0x0000, 907.496,0x0008,
2016-2-23 10:30:00,914.348,0x0000, 914.348,0x0008,
2016-2-23 10:35:00,911.779,0x0000, 911.779,0x0008,
2016-2-23 10:40:00,903.213,0x0000, 903.213,0x0008,
2016-2-23 10:45:00,905.783,0x0000, 905.783,0x0008,
2016-2-23 10:50:00,899.787,0x0000, 899.787,0x0000,
2016-2-23 10:55:00,878.374,0x0000, 878.374,0x0000,
2016-2-23 11:00:00,867.239,0x0000, 867.239,0x0000,
2016-2-23 11:05:00,898.074,0x0000, 898.074,0x0000,
2016-2-23 11:10:00,874.948,0x0000, 874.948,0x0000,
2016-2-23 11:15:00,876.661,0x0000, 876.661,0x0000,
2016-2-23 11:20:00,875.804,0x0000, 875.804,0x0000,
2016-2-23 11:25:00,861.243,0x0000, 861.243,0x0000,
2016-2-23 11:30:00,835.547,0x0000, 835.547,0x0000,
2016-2-23 11:35:00,826.125,0x0000, 826.125,0x0000,
2016-2-23 11:40:00,832.978,0x0000, 832.978,0x0000,
2016-2-23 11:45:00,826.982,0x0000, 826.982,0x0000,
2016-2-23 11:50:00,824.412,0x0000, 824.412,0x0000,
2016-2-23 11:55:00,837.26, 0x0000, 837.26, 0x0000,
2016-2-23 12:00:00,828.695,0x0000, 828.695,0x0000,
2016-2-23 12:05:00,846.682,0x0000, 846.682,0x0000,
2016-2-23 12:10:00,850.108,0x0000, 850.108,0x0000,
2016-2-23 12:15:00,848.395,0x0000, 848.395,0x0000,
2016-2-23 12:20:00,857.817,0x0000, 857.817,0x0000,
2016-2-23 12:25:00,860.387,0x0000, 860.387,0x0000,
2016-2-23 12:30:00,857.817,0x0000, 857.817,0x0000,
2016-2-23 12:35:00,866.382,0x0000, 866.382,0x0000,
2016-2-23 12:40:00,868.952,0x0000, 868.952,0x0000,
2016-2-23 12:45:00,874.948,0x0000, 874.948,0x0000,
2016-2-23 12:50:00,886.083,0x0000, 886.083,0x0000,
2016-2-23 12:55:00,892.935,0x0000, 892.935,0x0000,
2016-2-23 13:00:00,902.357,0x0000, 902.357,0x0008,
2016-2-23 13:05:00,896.361,0x0000, 896.361,0x0000,
2016-2-23 13:10:00,897.218,0x0000, 897.218,0x0000,
2016-2-23 13:15:00,898.931,0x0000, 898.931,0x0000,
2016-2-23 13:20:00,892.078,0x0000, 892.078,0x0000,
2016-2-23 13:25:00,892.078,0x0000, 892.078,0x0000,
2016-2-23 13:30:00,878.374,0x0000, 878.374,0x0000,
2016-2-23 13:35:00,880.087,0x0000, 880.087,0x0000,
2016-2-23 13:40:00,868.952,0x0000, 868.952,0x0000,
2016-2-23 13:45:00,850.965,0x0000, 850.965,0x0000,
2016-2-23 13:50:00,856.104,0x0000, 856.104,0x0000,
2016-2-23 13:55:00,868.096,0x0000, 866.382,0x0000,
2016-2-23 14:00:00,857.817,0x0000, 857.817,0x0000,
2016-2-23 14:05:00,844.969,0x0000, 844.113,0x0000,
2016-2-23 14:10:00,843.256,0x0000, 843.256,0x0000,
2016-2-23 14:15:00,833.834,0x0000, 833.834,0x0000,
2016-2-23 14:20:00,822.699,0x0000, 822.699,0x0000,
2016-2-23 14:25:00,836.404,0x0000, 836.404,0x0000,
2016-2-23 14:30:00,831.265,0x0000, 831.265,0x0000,
2016-2-23 14:35:00,831.265,0x0000, 831.265,0x0000,
2016-2-23 14:40:00,836.404,0x0000, 836.404,0x0000,
2016-2-23 14:45:00,815.847,0x0000, 816.704,0x0000,
2016-2-23 14:50:00,830.408,0x0000, 830.408,0x0000,
2016-2-23 14:55:00,823.556,0x0000, 823.556,0x0000,
2016-2-23 15:00:00,813.278,0x0000, 813.278,0x0000,
2016-2-23 15:05:00,824.412,0x0000, 824.412,0x0000,
2016-2-23 15:10:00,829.552,0x0000, 829.552,0x0000,
2016-2-23 15:15:00,823.556,0x0000, 823.556,0x0000,
2016-2-23 15:20:00,835.547,0x0000, 835.547,0x0000,
2016-2-23 15:25:00,822.699,0x0000, 822.699,0x0000,
2016-2-23 15:30:00,827.839,0x0000, 827.839,0x0000,
2016-2-23 15:35:00,819.273,0x0000, 819.273,0x0000,
2016-2-23 15:40:00,820.986,0x0000, 820.986,0x0000,
2016-2-23 15:45:00,826.982,0x0000, 826.982,0x0000,
2016-2-23 15:50:00,821.843,0x0000, 821.843,0x0000,
2016-2-23 15:55:00,831.265,0x0000, 831.265,0x0000,
2016-2-23 16:00:00,829.552,0x0000, 829.552,0x0000,
2016-2-23 16:05:00,840.687,0x0000, 839.83, 0x0000,
2016-2-23 16:10:00,826.982,0x0000, 826.982,0x0000,
2016-2-23 16:15:00,829.552,0x0000, 829.552,0x0000,
2016-2-23 16:20:00,854.391,0x0000, 854.391,0x0000,
2016-2-23 16:25:00,865.526,0x0000, 865.526,0x0000,
2016-2-23 16:30:00,865.526,0x0000, 865.526,0x0000,
2016-2-23 16:35:00,859.53, 0x0000, 859.53, 0x0000,
2016-2-23 16:40:00,862.1,  0x0000, 862.1,  0x0000,
2016-2-23 16:45:00,865.526,0x0000, 865.526,0x0000,
2016-2-23 16:50:00,855.247,0x0000, 855.247,0x0000,
2016-2-23 16:55:00,837.26, 0x0000, 837.26, 0x0000,
2016-2-23 17:00:00,811.564,0x0000, 811.564,0x0000,
2016-2-23 17:05:00,804.712,0x0000, 804.712,0x0000,
2016-2-23 17:10:00,796.147,0x0000, 796.147,0x0000,
2016-2-23 17:15:00,786.725,0x0000, 786.725,0x0000,
2016-2-23 17:20:00,782.442,0x0000, 782.442,0x0000,
2016-2-23 17:25:00,785.012,0x0000, 785.012,0x0000,
2016-2-23 17:30:00,779.873,0x0000, 779.873,0x0000,
2016-2-23 17:35:00,814.991,0x0000, 814.991,0x0000,
2016-2-23 17:40:00,852.678,0x0000, 852.678,0x0000,
2016-2-23 17:45:00,884.37, 0x0000, 884.37, 0x0000,
2016-2-23 17:50:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-23 17:55:00,897.218,0x0000, 897.218,0x0000,
2016-2-23 18:00:00,911.779,0x0000, 911.779,0x0008,
2016-2-23 18:05:00,916.061,0x0000, 916.061,0x0008,
2016-2-23 18:10:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-23 18:15:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-23 18:20:00,898.074,0x0000, 898.074,0x0000,
2016-2-23 18:25:00,912.635,0x0000, 912.635,0x0008,
2016-2-23 18:30:00,914.348,0x0000, 914.348,0x0008,
2016-2-23 18:35:00,918.631,0x0000, 918.631,0x0008,
2016-2-23 18:40:00,912.635,0x0000, 912.635,0x0008,
2016-2-23 18:45:00,916.918,0x0000, 916.918,0x0008,
2016-2-23 18:50:00,915.205,0x0000, 915.205,0x0008,
2016-2-23 18:55:00,908.353,0x0000, 908.353,0x0008,
2016-2-23 19:00:00,918.631,0x0000, 918.631,0x0008,
2016-2-23 19:05:00,905.783,0x0000, 905.783,0x0008,
2016-2-23 19:10:00,917.774,0x0000, 917.774,0x0008,
2016-2-23 19:15:00,913.492,0x0000, 913.492,0x0008,
2016-2-23 19:20:00,922.057,0x0000, 922.057,0x0008,
2016-2-23 19:25:00,918.631,0x0000, 918.631,0x0008,
2016-2-23 19:30:00,913.492,0x0000, 913.492,0x0008,
2016-2-23 19:35:00,920.344,0x0000, 920.344,0x0008,
2016-2-23 19:40:00,917.774,0x0000, 917.774,0x0008,
2016-2-23 19:45:00,923.77, 0x0000, 923.77, 0x0008,
2016-2-23 19:50:00,916.918,0x0000, 916.918,0x0008,
2016-2-23 19:55:00,915.205,0x0000, 915.205,0x0008,
2016-2-23 20:00:00,898.931,0x0000, 898.931,0x0000,
2016-2-23 20:05:00,904.07, 0x0000, 904.07, 0x0008,
2016-2-23 20:10:00,916.918,0x0000, 916.918,0x0008,
2016-2-23 20:15:00,922.057,0x0000, 922.057,0x0008,
2016-2-23 20:20:00,918.631,0x0000, 918.631,0x0008,
2016-2-23 20:25:00,910.922,0x0000, 910.922,0x0008,
2016-2-23 20:30:00,911.779,0x0000, 911.779,0x0008,
2016-2-23 20:35:00,910.922,0x0000, 910.922,0x0008,
2016-2-23 20:40:00,910.922,0x0000, 910.922,0x0008,
2016-2-23 20:45:00,912.635,0x0000, 912.635,0x0008,
2016-2-23 20:50:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-23 20:55:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-23 21:00:00,913.492,0x0000, 913.492,0x0008,
2016-2-23 21:05:00,921.201,0x0000, 921.201,0x0008,
2016-2-23 21:10:00,928.053,0x0000, 928.053,0x0008,
2016-2-23 21:15:00,921.201,0x0000, 921.201,0x0008,
2016-2-23 21:20:00,917.774,0x0000, 917.774,0x0008,
2016-2-23 21:25:00,924.627,0x0000, 924.627,0x0008,
2016-2-23 21:30:00,919.487,0x0000, 919.487,0x0008,
2016-2-23 21:35:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-23 21:40:00,916.061,0x0000, 916.061,0x0008,
2016-2-23 21:45:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-23 21:50:00,912.635,0x0000, 912.635,0x0008,
2016-2-23 21:55:00,901.5,  0x0000, 901.5,  0x0008,
2016-2-23 22:00:00,894.648,0x0000, 894.648,0x0000,
2016-2-23 22:05:00,892.935,0x0000, 892.935,0x0000,
2016-2-23 22:10:00,889.509,0x0000, 889.509,0x0000,
2016-2-23 22:15:00,878.374,0x0000, 878.374,0x0000,
2016-2-23 22:20:00,886.939,0x0000, 886.939,0x0000,
2016-2-23 22:25:00,838.973,0x0000, 838.973,0x0000,
2016-2-23 22:30:00,809.851,0x0000, 809.851,0x0000,
2016-2-23 22:35:00,785.868,0x0000, 785.868,0x0000,
2016-2-23 22:40:00,757.603,0x0000, 757.603,0x0000,
2016-2-23 22:45:00,738.759,0x0000, 738.759,0x0000,
2016-2-23 22:50:00,708.781,0x0000, 708.781,0x0000,
2016-2-23 22:55:00,683.085,0x0000, 683.085,0x0000,
2016-2-23 23:00:00,682.228,0x0000, 682.228,0x0000,
2016-2-23 23:05:00,677.089,0x0000, 677.089,0x0000,
2016-2-23 23:10:00,671.95, 0x0000, 671.95, 0x0000,
2016-2-23 23:15:00,659.958,0x0000, 659.958,0x0000,
2016-2-23 23:20:00,655.675,0x0000, 655.675,0x0000,
2016-2-23 23:25:00,661.671,0x0000, 661.671,0x0000,
2016-2-23 23:30:00,646.254,0x0000, 646.254,0x0000,
2016-2-23 23:35:00,644.541,0x0000, 644.541,0x0000,
2016-2-23 23:40:00,643.684,0x0000, 643.684,0x0000,
2016-2-23 23:45:00,643.684,0x0000, 643.684,0x0000,
2016-2-23 23:50:00,630.836,0x0000, 630.836,0x0000,
2016-2-23 23:55:00,644.541,0x0000, 644.541,0x0000,
2016-2-24 00:00:00,650.536,0x0000, 650.536,0x0000,
2016-2-24 00:05:00,669.38, 0x0000, 669.38, 0x0000,
2016-2-24 00:10:00,676.232,0x0000, 676.232,0x0000,
2016-2-24 00:15:00,695.076,0x0000, 695.076,0x0000,
2016-2-24 00:20:00,704.498,0x0000, 704.498,0x0000,
2016-2-24 00:25:00,715.633,0x0000, 715.633,0x0000,
2016-2-24 00:30:00,714.776,0x0000, 714.776,0x0000,
2016-2-24 00:35:00,729.337,0x0000, 729.337,0x0000,
2016-2-24 00:40:00,727.624,0x0000, 727.624,0x0000,
2016-2-24 00:45:00,731.907,0x0000, 731.907,0x0000,
2016-2-24 00:50:00,722.485,0x0000, 722.485,0x0000,
2016-2-24 00:55:00,724.198,0x0000, 724.198,0x0000,
2016-2-24 01:00:00,731.907,0x0000, 731.907,0x0000,
2016-2-24 01:05:00,735.333,0x0000, 735.333,0x0000,
2016-2-24 01:10:00,743.042,0x0000, 743.042,0x0000,
2016-2-24 01:15:00,743.898,0x0000, 743.898,0x0000,
2016-2-24 01:20:00,743.042,0x0000, 743.042,0x0000,
2016-2-24 01:25:00,734.477,0x0000, 734.477,0x0000,
2016-2-24 01:30:00,742.185,0x0000, 742.185,0x0000,
2016-2-24 01:35:00,746.468,0x0000, 746.468,0x0000,
2016-2-24 01:40:00,745.611,0x0000, 745.611,0x0000,
2016-2-24 01:45:00,744.755,0x0000, 744.755,0x0000,
2016-2-24 01:50:00,741.329,0x0000, 741.329,0x0000,
2016-2-24 01:55:00,735.333,0x0000, 735.333,0x0000,
2016-2-24 02:00:00,724.198,0x0000, 724.198,0x0000,
2016-2-24 02:05:00,713.92, 0x0000, 713.92, 0x0000,
2016-2-24 02:10:00,732.763,0x0000, 732.763,0x0000,
2016-2-24 02:15:00,719.059,0x0000, 719.059,0x0000,
2016-2-24 02:20:00,717.346,0x0000, 717.346,0x0000,
2016-2-24 02:25:00,723.342,0x0000, 723.342,0x0000,
2016-2-24 02:30:00,722.485,0x0000, 722.485,0x0000,
2016-2-24 02:35:00,733.62, 0x0000, 733.62, 0x0000,
2016-2-24 02:40:00,710.494,0x0000, 710.494,0x0000,
2016-2-24 02:45:00,716.489,0x0000, 716.489,0x0000,
2016-2-24 02:50:00,713.063,0x0000, 713.063,0x0000,
2016-2-24 02:55:00,707.924,0x0000, 707.924,0x0000,
2016-2-24 03:00:00,718.202,0x0000, 718.202,0x0000,
2016-2-24 03:05:00,713.063,0x0000, 713.063,0x0000,
2016-2-24 03:10:00,725.055,0x0000, 725.055,0x0000,
2016-2-24 03:15:00,716.489,0x0000, 716.489,0x0000,
2016-2-24 03:20:00,713.063,0x0000, 713.063,0x0000,
2016-2-24 03:25:00,719.059,0x0000, 719.059,0x0000,
2016-2-24 03:30:00,713.063,0x0000, 713.063,0x0000,
2016-2-24 03:35:00,707.067,0x0000, 707.067,0x0000,
2016-2-24 03:40:00,711.35, 0x0000, 711.35, 0x0000,
2016-2-24 03:45:00,707.924,0x0000, 707.924,0x0000,
2016-2-24 03:50:00,713.92, 0x0000, 713.92, 0x0000,
2016-2-24 03:55:00,719.915,0x0000, 719.915,0x0000,
2016-2-24 04:00:00,707.924,0x0000, 707.924,0x0000,
2016-2-24 04:05:00,716.489,0x0000, 716.489,0x0000,
2016-2-24 04:10:00,713.92, 0x0000, 713.92, 0x0000,
2016-2-24 04:15:00,710.494,0x0000, 710.494,0x0000,
2016-2-24 04:20:00,711.35, 0x0000, 711.35, 0x0000,
2016-2-24 04:25:00,716.489,0x0000, 716.489,0x0000,
2016-2-24 04:30:00,724.198,0x0000, 724.198,0x0000,
2016-2-24 04:35:00,708.781,0x0000, 708.781,0x0000,
2016-2-24 04:40:00,728.481,0x0000, 728.481,0x0000,
2016-2-24 04:45:00,713.92, 0x0000, 713.92, 0x0000,
2016-2-24 04:50:00,725.055,0x0000, 725.055,0x0000,
2016-2-24 04:55:00,725.055,0x0000, 725.055,0x0000,
2016-2-24 05:00:00,720.772,0x0000, 720.772,0x0000,
2016-2-24 05:05:00,729.337,0x0000, 729.337,0x0000,
2016-2-24 05:10:00,728.481,0x0000, 728.481,0x0000,
2016-2-24 05:15:00,740.472,0x0000, 740.472,0x0000,
2016-2-24 05:20:00,751.607,0x0000, 751.607,0x0000,
2016-2-24 05:25:00,750.751,0x0000, 750.751,0x0000,
2016-2-24 05:30:00,761.885,0x0000, 761.885,0x0000,
2016-2-24 05:35:00,750.751,0x0000, 750.751,0x0000,
2016-2-24 05:40:00,760.172,0x0000, 760.172,0x0000,
2016-2-24 05:45:00,779.873,0x0000, 779.873,0x0000,
2016-2-24 05:50:00,774.734,0x0000, 774.734,0x0000,
2016-2-24 05:55:00,789.295,0x0000, 789.295,0x0000,
2016-2-24 06:00:00,787.581,0x0000, 787.581,0x0000,
2016-2-24 06:05:00,814.134,0x0000, 814.134,0x0000,
2016-2-24 06:10:00,814.991,0x0000, 814.991,0x0000,
2016-2-24 06:15:00,830.408,0x0000, 830.408,0x0000,
2016-2-24 06:20:00,833.834,0x0000, 833.834,0x0000,
2016-2-24 06:25:00,850.965,0x0000, 850.965,0x0000,
2016-2-24 06:30:00,859.53, 0x0000, 859.53, 0x0000,
2016-2-24 06:35:00,874.948,0x0000, 874.948,0x0000,
2016-2-24 06:40:00,880.944,0x0000, 880.944,0x0000,
2016-2-24 06:45:00,886.939,0x0000, 886.939,0x0000,
2016-2-24 06:50:00,897.218,0x0000, 897.218,0x0000,
2016-2-24 06:55:00,904.07, 0x0000, 904.07, 0x0008,
2016-2-24 07:00:00,896.361,0x0000, 896.361,0x0000,
2016-2-24 07:05:00,905.783,0x0000, 905.783,0x0008,
2016-2-24 07:10:00,918.631,0x0000, 918.631,0x0008,
2016-2-24 07:15:00,920.344,0x0000, 920.344,0x0008,
2016-2-24 07:20:00,915.205,0x0000, 915.205,0x0008,
2016-2-24 07:25:00,926.34, 0x0000, 926.34, 0x0008,
2016-2-24 07:30:00,934.049,0x0000, 934.049,0x0008,
2016-2-24 07:35:00,928.909,0x0000, 928.909,0x0008,
2016-2-24 07:40:00,948.61, 0x0000, 948.61, 0x0008,
2016-2-24 07:45:00,948.61, 0x0000, 948.61, 0x0008,
2016-2-24 07:50:00,924.627,0x0000, 924.627,0x0008,
2016-2-24 07:55:00,904.926,0x0000, 904.926,0x0008,
2016-2-24 08:00:00,898.074,0x0000, 898.074,0x0000,
2016-2-24 08:05:00,898.074,0x0000, 898.074,0x0000,
2016-2-24 08:10:00,893.792,0x0000, 893.792,0x0000,
2016-2-24 08:15:00,878.374,0x0000, 878.374,0x0000,
2016-2-24 08:20:00,892.935,0x0000, 892.935,0x0000,
2016-2-24 08:25:00,900.644,0x0000, 900.644,0x0008,
2016-2-24 08:30:00,904.07, 0x0000, 904.07, 0x0008,
2016-2-24 08:35:00,904.926,0x0000, 904.926,0x0008,
2016-2-24 08:40:00,893.792,0x0000, 893.792,0x0000,
2016-2-24 08:45:00,898.931,0x0000, 898.931,0x0000,
2016-2-24 08:50:00,896.361,0x0000, 896.361,0x0000,
2016-2-24 08:55:00,884.37, 0x0000, 884.37, 0x0000,
2016-2-24 09:00:00,891.222,0x0000, 891.222,0x0000,
2016-2-24 09:05:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-24 09:10:00,887.796,0x0000, 887.796,0x0000,
2016-2-24 09:15:00,892.935,0x0000, 892.935,0x0000,
2016-2-24 09:20:00,891.222,0x0000, 891.222,0x0000,
2016-2-24 09:25:00,885.226,0x0000, 885.226,0x0000,
2016-2-24 09:30:00,884.37, 0x0000, 884.37, 0x0000,
2016-2-24 09:35:00,883.513,0x0000, 883.513,0x0000,
2016-2-24 09:40:00,872.378,0x0000, 872.378,0x0000,
2016-2-24 09:45:00,872.378,0x0000, 872.378,0x0000,
2016-2-24 09:50:00,889.509,0x0000, 889.509,0x0000,
2016-2-24 09:55:00,885.226,0x0000, 885.226,0x0000,
2016-2-24 10:00:00,878.374,0x0000, 878.374,0x0000,
2016-2-24 10:05:00,893.792,0x0000, 893.792,0x0000,
2016-2-24 10:10:00,883.513,0x0000, 883.513,0x0000,
2016-2-24 10:15:00,887.796,0x0000, 887.796,0x0000,
2016-2-24 10:20:00,898.074,0x0000, 898.074,0x0000,
2016-2-24 10:25:00,901.5,  0x0000, 901.5,  0x0008,
2016-2-24 10:30:00,907.496,0x0000, 907.496,0x0008,
2016-2-24 10:35:00,896.361,0x0000, 896.361,0x0000,
2016-2-24 10:40:00,901.5,  0x0000, 901.5,  0x0008,
2016-2-24 10:45:00,887.796,0x0000, 887.796,0x0000,
2016-2-24 10:50:00,877.517,0x0000, 877.517,0x0000,
2016-2-24 10:55:00,862.956,0x0000, 862.956,0x0000,
2016-2-24 11:00:00,847.539,0x0000, 847.539,0x0000,
