date,MW,MWState,MSP,MSPState,THRTEMP,THRTEMPState,YRHRPRS,YRHRPRSState,RRHRPRS,RRHRPRSState,YRHRTEMPT,YRHRTEMPTState,RRHRTEMPT,RRHRTEMPTState,MWD2,MWD2State
2016-3-19 01:20:00,872.378,0x0000,28.6874,0x0000,597.061,0x0000,9.288,0x0000,3.009,0x0000,595.147,0x0000,594.896,0x0000,871.429,0x0000
2016-3-19 01:25:00,869.809,0x0000,28.5653,0x0000,597.366,0x0000,9.288,0x0000,3.009,0x0000,593.952,0x0000,593.557,0x0000,870.696,0x0000
2016-3-19 01:30:00,869.809,0x0000,28.3394,0x0000,595.812,0x0000,9.288,0x0000,3.009,0x0000,592.75,0x0000,592.678,0x0000,869.963,0x0000
2016-3-19 01:35:00,868.952,0x0000,28.2234,0x0000,595.183,0x0000,9.288,0x0000,3.009,0x0000,591.674,0x0000,591.656,0x0000,864.398,0x0000
2016-3-19 01:40:00,867.239,0x0000,28.2234,0x0000,591.757,0x0000,9.288,0x0000,3.009,0x0000,589.719,0x0000,589.755,0x0000,869.963,0x0000
2016-3-19 01:45:00,869.809,0x0000,28.0525,0x0000,592.716,0x0000,9.288,0x0000,3.009,0x0000,589.719,0x0000,589.199,0x0000,869.963,0x0000
2016-3-19 01:50:00,862.956,0x0000,28.4066,0x0000,596.548,0x0000,9.288,0x0000,3.009,0x0000,590.687,0x0000,589.862,0x0000,861.905,0x0000
2016-3-19 01:55:00,858.674,0x0000,28.4127,0x0000,600.664,0x0000,9.288,0x0000,3.009,0x0000,592.086,0x0000,591.272,0x0000,855.311,0x0000
2016-3-19 02:00:00,854.391,0x0000,28.2234,0x0000,600.997,0x0000,9.288,0x0000,3.009,0x0000,592.08,0x0000,591.488,0x0000,855.311,0x0000
2016-3-19 02:05:00,851.821,0x0000,28.0647,0x0000,599.775,0x0000,9.288,0x0000,3.009,0x0000,591.721,0x0000,591.021,0x0000,852.381,0x0000
2016-3-19 02:10:00,853.534,0x0000,27.9487,0x0000,599.47,0x0000,9.288,0x0000,3.009,0x0000,592.169,0x0000,590.914,0x0000,851.694,0x0000
2016-3-19 02:15:00,849.252,0x0000,27.7778,0x0000,596.957,0x0000,9.288,0x0000,3.009,0x0000,591.936,0x0000,590.34,0x0000,850.183,0x0000
2016-3-19 02:20:00,845.826,0x0000,27.6618,0x0000,594.131,0x0000,9.288,0x0000,3.009,0x0000,590.949,0x0000,589.12,0x0000,844.322,0x0000
2016-3-19 02:25:00,844.113,0x0000,27.381,0x0000,593.817,0x0000,9.288,0x0000,3.009,0x0000,590.723,0x0000,588.912,0x0000,844.322,0x0000
2016-3-19 02:30:00,844.969,0x0000,27.7778,0x0000,597.541,0x0000,9.288,0x0000,3.009,0x0000,591.71,0x0000,589.557,0x0000,844.698,0x0000
2016-3-19 02:35:00,842.4,0x0000,28.0159,0x0000,598.797,0x0000,9.288,0x0000,3.009,0x0000,592.266,0x0000,590.49,0x0000,839.927,0x0000
2016-3-19 02:40:00,837.26,0x0000,27.7778,0x0000,597.227,0x0000,9.288,0x0000,3.009,0x0000,591.387,0x0000,590.041,0x0000,837.775,0x0000
2016-3-19 02:45:00,835.547,0x0000,27.3199,0x0000,595.307,0x0000,9.288,0x0000,3.009,0x0000,590.849,0x0000,589.378,0x0000,837.041,0x0000
2016-3-19 02:50:00,835.547,0x0000,27.4359,0x0000,597.811,0x0000,9.288,0x0000,3.009,0x0000,590.759,0x0000,589.808,0x0000,834.066,0x0000
2016-3-19 02:55:00,832.121,0x0000,27.3871,0x0000,597.811,0x0000,9.288,0x0000,3.009,0x0000,591.53,0x0000,590.131,0x0000,830.403,0x0000
2016-3-19 03:00:00,831.265,0x0000,27.21,0x0000,596.536,0x0000,9.288,0x0000,3.009,0x0000,591.189,0x0000,589.396,0x0000,831.091,0x0000
2016-3-19 03:05:00,831.265,0x0000,27.4359,0x0000,595.89,0x0000,9.288,0x0000,3.009,0x0000,591.189,0x0000,589.324,0x0000,829.67,0x0000
2016-3-19 03:10:00,837.26,0x0000,27.1429,0x0000,594.302,0x0000,9.288,0x0000,3.009,0x0000,591.297,0x0000,589.217,0x0000,837.287,0x0000
2016-3-19 03:15:00,825.269,0x0000,27.1429,0x0000,596.184,0x0000,9.288,0x0000,3.009,0x0000,591.53,0x0000,589.432,0x0000,826.74,0x0000
2016-3-19 03:20:00,829.552,0x0000,27.0879,0x0000,596.794,0x0000,9.288,0x0000,3.009,0x0000,591.422,0x0000,589.216,0x0000,827.473,0x0000
2016-3-19 03:25:00,830.408,0x0000,27.0879,0x0000,596.785,0x0000,9.288,0x0000,3.009,0x0000,591.422,0x0000,589.109,0x0000,830.358,0x0000
2016-3-19 03:30:00,830.408,0x0000,27.1978,0x0000,595.864,0x0000,9.288,0x0000,3.009,0x0000,591.53,0x0000,589.432,0x0000,830.358,0x0000
2016-3-19 03:35:00,827.839,0x0000,27.2589,0x0000,593.979,0x0000,9.288,0x0000,3.009,0x0000,591.315,0x0000,589.109,0x0000,824.564,0x0000
2016-3-19 03:40:00,822.699,0x0000,26.917,0x0000,591.773,0x0000,9.288,0x0000,3.009,0x0000,590.651,0x0000,588.212,0x0000,824.564,0x0000
2016-3-19 03:45:00,822.699,0x0000,26.9719,0x0000,593.674,0x0000,9.288,0x0000,3.009,0x0000,590.436,0x0000,588.32,0x0000,824.564,0x0000
2016-3-19 03:50:00,822.699,0x0000,27.0269,0x0000,595.854,0x0000,9.288,0x0000,3.009,0x0000,590.873,0x0000,589.295,0x0000,824.564,0x0000
2016-3-19 03:55:00,824.412,0x0000,27.1429,0x0000,597.084,0x0000,9.288,0x0000,3.009,0x0000,590.766,0x0000,589.51,0x0000,822.344,0x0000
2016-3-19 04:00:00,820.986,0x0000,26.9719,0x0000,598.609,0x0000,9.288,0x0000,3.009,0x0000,591.86,0x0000,590.264,0x0000,822.344,0x0000
2016-3-19 04:05:00,821.843,0x0000,26.917,0x0000,597.371,0x0000,9.288,0x0000,3.009,0x0000,591.196,0x0000,589.815,0x0000,822.344,0x0000
2016-3-19 04:10:00,823.556,0x0000,26.8559,0x0000,595.134,0x0000,9.288,0x0000,3.009,0x0000,590.981,0x0000,589.349,0x0000,822.344,0x0000
2016-3-19 04:15:00,822.699,0x0000,26.8559,0x0000,597.952,0x0000,9.288,0x0000,3.009,0x0000,591.985,0x0000,590.353,0x0000,822.344,0x0000
2016-3-19 04:20:00,824.412,0x0000,27.0879,0x0000,601.147,0x0000,9.288,0x0000,3.009,0x0000,593.438,0x0000,592.039,0x0000,824.542,0x0000
2016-3-19 04:25:00,825.269,0x0000,27.2589,0x0000,601.452,0x0000,9.288,0x0000,3.009,0x0000,594.084,0x0000,592.918,0x0000,825.23,0x0000
2016-3-19 04:30:00,826.125,0x0000,27.1978,0x0000,600.832,0x0000,9.288,0x0000,3.009,0x0000,594.838,0x0000,593.152,0x0000,826.007,0x0000
2016-3-19 04:35:00,826.125,0x0000,27.1429,0x0000,599.899,0x0000,9.288,0x0000,3.009,0x0000,595.161,0x0000,593.044,0x0000,826.007,0x0000
2016-3-19 04:40:00,830.408,0x0000,27.2222,0x0000,600.626,0x0000,8.49359,0x0000,2.48245,0x0000,596.058,0x0000,593.51,0x0000,837.607,0x0000
2016-3-19 04:45:00,827.839,0x0000,27.3382,0x0000,601.245,0x0000,8.49359,0x0000,2.48245,0x0000,597.027,0x0000,594.336,0x0000,828.205,0x0000
2016-3-19 04:50:00,839.83,0x0000,27.1123,0x0000,601.55,0x0000,8.49359,0x0000,2.48245,0x0000,597.458,0x0000,594.461,0x0000,832.417,0x0000
2016-3-19 04:55:00,829.552,0x0000,26.9963,0x0000,598.427,0x0000,8.49359,0x0000,2.48245,0x0000,596.471,0x0000,594.013,0x0000,831.868,0x0000
2016-3-19 05:00:00,831.265,0x0000,27.1673,0x0000,598.75,0x0000,8.49359,0x0000,2.48245,0x0000,596.621,0x0000,594.468,0x0000,831.868,0x0000
2016-3-19 05:05:00,843.256,0x0000,27.3382,0x0000,600.958,0x0000,8.49359,0x0000,2.48245,0x0000,598.129,0x0000,595.107,0x0000,835.767,0x0000
2016-3-19 05:10:00,842.4,0x0000,27.3932,0x0000,598.353,0x0000,8.49359,0x0000,2.48245,0x0000,597.44,0x0000,594.784,0x0000,843.206,0x0000
2016-3-19 05:15:00,838.973,0x0000,27.2833,0x0000,596.145,0x0000,8.49359,0x0000,2.48245,0x0000,596.004,0x0000,594.084,0x0000,836.264,0x0000
2016-3-19 05:20:00,844.969,0x0000,27.2222,0x0000,597.07,0x0000,8.49359,0x0000,2.48245,0x0000,596.238,0x0000,594.084,0x0000,843.563,0x0000
2016-3-19 05:25:00,854.391,0x0000,27.4542,0x0000,596.128,0x0000,8.49359,0x0000,2.48245,0x0000,595.358,0x0000,594.192,0x0000,854.408,0x0000
2016-3-19 05:30:00,856.961,0x0000,27.7961,0x0000,591.033,0x0000,8.49359,0x0000,2.48245,0x0000,594.031,0x0000,593.654,0x0000,857.509,0x0000
2016-3-19 05:35:00,862.1,0x0000,28.37,0x0000,596.191,0x0000,8.49359,0x0000,2.48245,0x0000,595.322,0x0000,595.018,0x0000,863.37,0x0000
2016-3-19 05:40:00,868.096,0x0000,28.431,0x0000,597.115,0x0000,8.49359,0x0000,2.48245,0x0000,595.645,0x0000,595.735,0x0000,874.268,0x0000
2016-3-19 05:45:00,879.23,0x0000,28.6569,0x0000,597.367,0x0000,8.49359,0x0000,2.48245,0x0000,595.233,0x0000,595.986,0x0000,878.755,0x0000
2016-3-19 05:50:00,889.509,0x0000,28.5409,0x0000,595.5,0x0000,8.49359,0x0000,2.48245,0x0000,595.233,0x0000,595.897,0x0000,893.476,0x0000
2016-3-19 05:55:00,895.505,0x0000,29.072,0x0000,594.585,0x0000,8.49359,0x0000,2.48245,0x0000,595.269,0x0000,596.83,0x0000,894.139,0x0000
2016-3-19 06:00:00,910.922,0x0000,29.1392,0x0000,595.204,0x0000,8.49359,0x0000,2.48245,0x0000,595.484,0x0000,597.171,0x0000,905.868,0x0000
2016-3-19 06:05:00,910.922,0x0000,29.6032,0x0000,595.814,0x0000,8.49359,0x0000,2.48245,0x0000,596.13,0x0000,597.961,0x0000,908.745,0x0000
2016-3-19 06:10:00,911.779,0x0000,29.5299,0x0000,593.921,0x0000,8.49359,0x0000,2.48245,0x0000,595.251,0x0000,596.938,0x0000,911.536,0x0000
2016-3-19 06:15:00,930.622,0x0000,29.8718,0x0000,594.262,0x0000,9.49405,0x0000,2.48245,0x0000,595.915,0x0000,597.745,0x0000,933.351,0x0000
2016-3-19 06:20:00,940.044,0x0000,30.1526,0x0000,591.427,0x0000,9.49405,0x0000,2.48245,0x0000,595.251,0x0000,597.512,0x0000,937.363,0x0000
2016-3-19 06:25:00,950.323,0x0000,30.2686,0x0000,593.75,0x0000,9.49405,0x0000,2.48245,0x0000,595.915,0x0000,598.858,0x0000,952.001,0x0000
2016-3-19 06:30:00,954.605,0x0000,30.6899,0x0000,593.131,0x0000,9.49405,0x0000,2.48245,0x0000,595.592,0x0000,599.199,0x0000,953.48,0x0000
2016-3-19 06:35:00,956.318,0x0000,30.6899,0x0000,593.715,0x0000,9.49405,0x0000,2.48245,0x0000,595.484,0x0000,599.881,0x0000,956.41,0x0000
2016-3-19 06:40:00,958.031,0x0000,30.9219,0x0000,595.302,0x0000,9.49405,0x0000,2.48245,0x0000,595.915,0x0000,600.24,0x0000,957.868,0x0000
2016-3-19 06:45:00,951.179,0x0000,31.3248,0x0000,599.349,0x0000,9.49405,0x0000,2.48245,0x0000,597.225,0x0000,601.694,0x0000,950.549,0x0000
2016-3-19 06:50:00,949.466,0x0000,31.3919,0x0000,598.443,0x0000,9.49405,0x0000,2.48245,0x0000,597.655,0x0000,601.586,0x0000,950.549,0x0000
2016-3-19 06:55:00,952.892,0x0000,31.514,0x0000,602.913,0x0000,9.49405,0x0000,2.48245,0x0000,599.271,0x0000,602.951,0x0000,947.144,0x0000
2016-3-19 07:00:00,942.614,0x0000,31.4652,0x0000,603.236,0x0000,9.49405,0x0000,2.48245,0x0000,599.971,0x0000,602.771,0x0000,942.096,0x0000
2016-3-19 07:05:00,944.327,0x0000,31.0562,0x0000,601.692,0x0000,9.49405,0x0000,2.48245,0x0000,599.325,0x0000,602.341,0x0000,943.956,0x0000
2016-3-19 07:10:00,958.888,0x0000,30.8791,0x0000,601.393,0x0000,9.49405,0x0000,2.48245,0x0000,599.439,0x0000,602.706,0x0000,960.422,0x0000
2016-3-19 07:15:00,975.162,0x0000,30.4762,0x0000,598.874,0x0000,9.49405,0x0000,2.48245,0x0000,599.547,0x0000,602.466,0x0000,977.9,0x0000
2016-3-19 07:20:00,990.58,0x0000,30.5311,0x0000,597.636,0x0000,9.49405,0x0000,2.48245,0x0000,599.773,0x0000,603.676,0x0000,993.454,0x0000
2016-3-19 07:25:00,994.006,0x0000,30.5311,0x0000,602.06,0x0000,9.49405,0x0000,2.48245,0x0000,602.412,0x0000,606.148,0x0000,994.912,0x0000
2016-3-19 07:30:00,989.723,0x0000,30.4151,0x0000,601.106,0x0000,9.49405,0x0000,2.48245,0x0000,602.305,0x0000,606.255,0x0000,991.905,0x0000
2016-3-19 07:35:00,996.575,0x0000,30.5861,0x0000,602.048,0x0000,9.49405,0x0000,2.48245,0x0000,603.059,0x0000,606.992,0x0000,994.926,0x0000
2016-3-19 07:40:00,982.014,0x0000,30.8974,0x0000,603.664,0x0000,9.49405,0x0000,2.48245,0x0000,604.183,0x0000,607.704,0x0000,981.319,0x0000
2016-3-19 07:45:00,981.158,0x0000,31.3858,0x0000,604.596,0x0000,9.49405,0x0000,2.48245,0x0000,605.261,0x0000,608.494,0x0000,978.61,0x0000
2016-3-19 07:50:00,971.736,0x0000,31.8376,0x0000,605.367,0x0000,9.49405,0x0000,2.48245,0x0000,606.565,0x0000,609.206,0x0000,965.063,0x0000
2016-3-19 07:55:00,976.875,0x0000,31.9536,0x0000,605.349,0x0000,9.49405,0x0000,2.48245,0x0000,606.666,0x0000,609.871,0x0000,962.271,0x0000
2016-3-19 08:00:00,970.023,0x0000,31.8254,0x0000,602.153,0x0000,9.49405,0x0000,2.48245,0x0000,605.33,0x0000,608.528,0x0000,958.646,0x0000
2016-3-19 08:05:00,946.04,0x0000,31.7582,0x0000,600.573,0x0000,9.49405,0x0000,2.48245,0x0000,601.865,0x0000,605.223,0x0000,942.491,0x0000
2016-3-19 08:10:00,915.205,0x0000,30.9707,0x0000,596.839,0x0000,9.49405,0x0000,2.48245,0x0000,598.25,0x0000,601.643,0x0000,908.925,0x0000
2016-3-19 08:15:00,897.218,0x0000,30.3419,0x0000,595.61,0x0000,9.49405,0x0000,2.48245,0x0000,594.421,0x0000,597.866,0x0000,897.802,0x0000
2016-3-19 08:20:00,880.087,0x0000,29.4078,0x0000,591.241,0x0000,9.49405,0x0000,2.48245,0x0000,589.822,0x0000,593.32,0x0000,880.22,0x0000
2016-3-19 08:25:00,854.391,0x0000,28.8584,0x0000,591.889,0x0000,9.49405,0x0000,2.48245,0x0000,587.197,0x0000,590.766,0x0000,853.114,0x0000
2016-3-19 08:30:00,825.269,0x0000,27.7839,0x0000,587.119,0x0000,9.49405,0x0000,2.48245,0x0000,583.503,0x0000,586.193,0x0000,827.49,0x0000
2016-3-19 08:35:00,832.121,0x0000,27.2589,0x0000,591.953,0x0000,8.49359,0x0000,2.48245,0x0000,583.162,0x0000,585.368,0x0000,832.618,0x0000
2016-3-19 08:40:00,844.969,0x0000,27.4847,0x0000,596.181,0x0000,8.49359,0x0000,2.48245,0x0000,584.823,0x0000,585.756,0x0000,845.788,0x0000
2016-3-19 08:45:00,845.826,0x0000,27.7106,0x0000,595.553,0x0000,8.49359,0x0000,2.48245,0x0000,585.684,0x0000,586.67,0x0000,845.788,0x0000
2016-3-19 08:50:00,846.682,0x0000,27.9976,0x0000,595.492,0x0000,8.49359,0x0000,2.48245,0x0000,586.903,0x0000,587.082,0x0000,847.985,0x0000
2016-3-19 08:55:00,868.096,0x0000,27.9426,0x0000,594.55,0x0000,8.49359,0x0000,2.48245,0x0000,587.871,0x0000,587.369,0x0000,864.703,0x0000
2016-3-19 09:00:00,862.1,0x0000,28.0647,0x0000,592.999,0x0000,8.49359,0x0000,2.48245,0x0000,588.087,0x0000,587.047,0x0000,860.44,0x0000
2016-3-19 09:05:00,870.665,0x0000,28.8278,0x0000,598.166,0x0000,8.49359,0x0000,2.48245,0x0000,590.4,0x0000,590.203,0x0000,864.625,0x0000
2016-3-19 09:10:00,872.378,0x0000,29.072,0x0000,604.88,0x0000,8.49359,0x0000,2.48245,0x0000,593.988,0x0000,593.701,0x0000,869.231,0x0000
2016-3-19 09:15:00,877.517,0x0000,29.1453,0x0000,606.415,0x0000,8.49359,0x0000,2.48245,0x0000,596.105,0x0000,595.908,0x0000,875.127,0x0000
2016-3-19 09:20:00,879.23,0x0000,29.4933,0x0000,599.036,0x0000,8.49359,0x0000,2.48245,0x0000,596.123,0x0000,596.392,0x0000,873.314,0x0000
2016-3-19 09:25:00,876.661,0x0000,29.1453,0x0000,601.001,0x0000,8.49359,0x0000,2.48245,0x0000,596.141,0x0000,596.608,0x0000,872.161,0x0000
2016-3-19 09:30:00,870.665,0x0000,29.0293,0x0000,601.352,0x0000,8.49359,0x0000,2.48245,0x0000,595.495,0x0000,595.764,0x0000,872.161,0x0000
2016-3-19 09:35:00,875.804,0x0000,29.0415,0x0000,601.047,0x0000,8.49359,0x0000,2.48245,0x0000,595.495,0x0000,595.98,0x0000,876.559,0x0000
2016-3-19 09:40:00,880.944,0x0000,28.6386,0x0000,595.025,0x0000,8.49359,0x0000,2.48245,0x0000,593.432,0x0000,593.504,0x0000,875.594,0x0000
2016-3-19 09:45:00,862.1,0x0000,28.4127,0x0000,592.495,0x0000,8.49359,0x0000,2.48245,0x0000,591.721,0x0000,592.044,0x0000,863.37,0x0000
2016-3-19 09:50:00,867.239,0x0000,27.9548,0x0000,592.531,0x0000,8.49359,0x0000,2.48245,0x0000,590.382,0x0000,590.346,0x0000,871.319,0x0000
2016-3-19 09:55:00,872.378,0x0000,28.2967,0x0000,597.672,0x0000,8.49359,0x0000,2.48245,0x0000,591.577,0x0000,591.308,0x0000,873.118,0x0000
2016-3-19 10:00:00,873.235,0x0000,28.3455,0x0000,597.968,0x0000,8.49359,0x0000,2.48245,0x0000,592.026,0x0000,591.452,0x0000,879.487,0x0000
2016-3-19 10:05:00,880.087,0x0000,28.6325,0x0000,597.403,0x0000,8.49359,0x0000,2.48245,0x0000,592.223,0x0000,591.793,0x0000,879.487,0x0000
2016-3-19 10:10:00,877.517,0x0000,28.9194,0x0000,598.686,0x0000,8.49359,0x0000,2.48245,0x0000,593.533,0x0000,592.474,0x0000,877.289,0x0000
2016-3-19 10:15:00,886.939,0x0000,28.9744,0x0000,598.076,0x0000,8.49359,0x0000,2.48245,0x0000,593.665,0x0000,592.797,0x0000,885.348,0x0000
2016-3-19 10:20:00,882.657,0x0000,28.9194,0x0000,595.223,0x0000,8.49359,0x0000,2.48245,0x0000,593.127,0x0000,592.696,0x0000,880.388,0x0000
2016-3-19 10:25:00,882.657,0x0000,28.8706,0x0000,594.9,0x0000,8.49359,0x0000,2.48245,0x0000,592.822,0x0000,592.14,0x0000,881.685,0x0000
2016-3-19 10:30:00,888.652,0x0000,28.9255,0x0000,597.99,0x0000,8.49359,0x0000,2.48245,0x0000,593.486,0x0000,592.373,0x0000,887.017,0x0000
2016-3-19 10:35:00,872.378,0x0000,28.8095,0x0000,595.106,0x0000,8.49359,0x0000,2.48245,0x0000,591.943,0x0000,591.351,0x0000,869.231,0x0000
2016-3-19 10:40:00,868.952,0x0000,28.8095,0x0000,594.469,0x0000,8.49359,0x0000,2.48245,0x0000,590.651,0x0000,590.92,0x0000,868.08,0x0000
2016-3-19 10:45:00,862.956,0x0000,28.4615,0x0000,596.722,0x0000,8.49359,0x0000,2.48245,0x0000,590.974,0x0000,590.311,0x0000,866.3,0x0000
2016-3-19 10:50:00,858.674,0x0000,28.5165,0x0000,596.694,0x0000,8.49359,0x0000,2.48245,0x0000,590.537,0x0000,589.855,0x0000,861.876,0x0000
2016-3-19 10:55:00,840.687,0x0000,28.4615,0x0000,598.309,0x0000,8.49359,0x0000,2.48245,0x0000,590.86,0x0000,589.533,0x0000,840.973,0x0000
2016-3-19 11:00:00,818.417,0x0000,27.8083,0x0000,597.403,0x0000,8.49359,0x0000,2.48245,0x0000,589.533,0x0000,587.954,0x0000,813.576,0x0000
2016-3-19 11:05:00,797.86,0x0000,27.0024,0x0000,600.409,0x0000,8.20742,0x0000,2.41377,0x0000,589.012,0x0000,587.363,0x0000,795.971,0x0000
2016-3-19 11:10:00,805.569,0x0000,26.6606,0x0000,599.099,0x0000,8.20742,0x0000,2.41377,0x0000,587.578,0x0000,586.448,0x0000,807.103,0x0000
2016-3-19 11:15:00,790.151,0x0000,26.5385,0x0000,594.98,0x0000,8.20742,0x0000,2.41377,0x0000,586.502,0x0000,585.193,0x0000,792.332,0x0000
2016-3-19 11:20:00,765.312,0x0000,26.0684,0x0000,592.091,0x0000,8.20742,0x0000,2.41377,0x0000,585.408,0x0000,583.974,0x0000,764.469,0x0000
2016-3-19 11:25:00,749.894,0x0000,25.1587,0x0000,596.505,0x0000,8.20742,0x0000,2.41377,0x0000,585.731,0x0000,582.647,0x0000,755.13,0x0000
2016-3-19 11:30:00,719.915,0x0000,23.9927,0x0000,598.049,0x0000,8.20742,0x0000,2.41377,0x0000,585.247,0x0000,581.375,0x0000,730.59,0x0000
2016-3-19 11:35:00,697.646,0x0000,23.083,0x0000,589.971,0x0000,7.20467,0x0000,2.41377,0x0000,581.041,0x0000,578.979,0x0000,709.308,0x0000
2016-3-19 11:40:00,699.359,0x0000,23.138,0x0000,585.074,0x0000,7.20467,0x0000,2.41377,0x0000,577.546,0x0000,582.959,0x0000,697.016,0x0000
2016-3-19 11:45:00,713.92,0x0000,23.602,0x0000,602.153,0x0000,7.20467,0x0000,2.41377,0x0000,580.503,0x0000,590.024,0x0000,709.547,0x0000
2016-3-19 11:50:00,731.05,0x0000,24.2308,0x0000,606.123,0x0000,7.20467,0x0000,2.41377,0x0000,581.639,0x0000,594.336,0x0000,724.839,0x0000
2016-3-19 11:55:00,749.894,0x0000,24.8535,0x0000,589.216,0x0000,7.20467,0x0000,2.41377,0x0000,576.388,0x0000,594.551,0x0000,749.844,0x0000
2016-3-19 12:00:00,755.89,0x0000,24.8535,0x0000,579.158,0x0000,7.20467,0x0000,2.41377,0x0000,574.685,0x0000,591.142,0x0000,756.303,0x0000
2016-3-19 12:05:00,749.894,0x0000,24.6825,0x0000,581.764,0x0000,7.20467,0x0000,2.41377,0x0000,581.281,0x0000,585.189,0x0000,753.552,0x0000
2016-3-19 12:10:00,777.303,0x0000,24.9267,0x0000,595.332,0x0000,7.20467,0x0000,2.41377,0x0000,586.229,0x0000,584.472,0x0000,778.699,0x0000
2016-3-19 12:15:00,834.691,0x0000,27.2405,0x0000,606.103,0x0000,8.20513,0x0000,2.41377,0x0000,592.99,0x0000,589.475,0x0000,828.126,0x0000
2016-3-19 12:20:00,835.547,0x0000,27.7595,0x0000,592.09,0x0000,8.20513,0x0000,2.41377,0x0000,590.658,0x0000,588.129,0x0000,836.264,0x0000
2016-3-19 12:25:00,842.4,0x0000,27.3077,0x0000,589.91,0x0000,8.20513,0x0000,2.41377,0x0000,587.932,0x0000,584.346,0x0000,844.322,0x0000
2016-3-19 12:30:00,843.256,0x0000,27.0696,0x0000,583.168,0x0000,8.20513,0x0000,2.41377,0x0000,584.22,0x0000,580.42,0x0000,855.284,0x0000
2016-3-19 12:35:00,857.817,0x0000,27.5397,0x0000,589.695,0x0000,8.20513,0x0000,2.41377,0x0000,585.977,0x0000,582.517,0x0000,867.033,0x0000
2016-3-19 12:40:00,872.378,0x0000,28.1197,0x0000,602.14,0x0000,8.20513,0x0000,2.41377,0x0000,590.611,0x0000,587.436,0x0000,874.359,0x0000
2016-3-19 12:45:00,876.661,0x0000,28.5775,0x0000,600.282,0x0000,8.20513,0x0000,2.41377,0x0000,591.059,0x0000,589.176,0x0000,876.512,0x0000
2016-3-19 12:50:00,880.087,0x0000,28.8584,0x0000,600.623,0x0000,8.20513,0x0000,2.41377,0x0000,592.028,0x0000,590.467,0x0000,878.755,0x0000
2016-3-19 12:55:00,875.804,0x0000,28.9744,0x0000,599.061,0x0000,8.20513,0x0000,2.41377,0x0000,592.68,0x0000,590.151,0x0000,876.566,0x0000
2016-3-19 13:00:00,875.804,0x0000,28.8584,0x0000,599.061,0x0000,8.20513,0x0000,2.41377,0x0000,593.344,0x0000,590.044,0x0000,875.959,0x0000
2016-3-19 13:05:00,888.652,0x0000,29.3223,0x0000,602.192,0x0000,8.20513,0x0000,2.41377,0x0000,595.192,0x0000,591.568,0x0000,887.546,0x0000
2016-3-19 13:10:00,898.931,0x0000,29.5543,0x0000,601.581,0x0000,9.20559,0x0000,2.41377,0x0000,595.623,0x0000,592.447,0x0000,896.293,0x0000
2016-3-19 13:15:00,898.931,0x0000,29.3834,0x0000,594.536,0x0000,9.20559,0x0000,2.41377,0x0000,592.985,0x0000,590.026,0x0000,899.267,0x0000
2016-3-19 13:20:00,902.357,0x0000,28.9683,0x0000,588.375,0x0000,9.20559,0x0000,2.41377,0x0000,589.38,0x0000,587.138,0x0000,900,0x0000
2016-3-19 13:25:00,892.078,0x0000,29.3162,0x0000,597.929,0x0000,9.20559,0x0000,2.41377,0x0000,590.391,0x0000,589.046,0x0000,884.878,0x0000
2016-3-19 13:30:00,892.935,0x0000,29.3162,0x0000,600.199,0x0000,9.20559,0x0000,2.41377,0x0000,589.871,0x0000,589.997,0x0000,890.736,0x0000
2016-3-19 13:35:00,892.935,0x0000,29.1453,0x0000,598.653,0x0000,9.20559,0x0000,2.41377,0x0000,588.113,0x0000,588.759,0x0000,892.674,0x0000
2016-3-19 13:40:00,892.935,0x0000,29.3956,0x0000,600.269,0x0000,9.20559,0x0000,2.41377,0x0000,587.45,0x0000,589.1,0x0000,892.657,0x0000
2016-3-19 13:45:00,896.361,0x0000,29.1697,0x0000,599.963,0x0000,9.20559,0x0000,2.41377,0x0000,587.557,0x0000,589.136,0x0000,895.604,0x0000
2016-3-19 13:50:00,898.074,0x0000,29.1148,0x0000,597.782,0x0000,9.20559,0x0000,2.41377,0x0000,587.235,0x0000,588.562,0x0000,893.677,0x0000
2016-3-19 13:55:00,898.931,0x0000,29.1148,0x0000,595.244,0x0000,9.20559,0x0000,2.41377,0x0000,586.883,0x0000,588.784,0x0000,899.955,0x0000
2016-3-19 14:00:00,902.357,0x0000,29.1148,0x0000,593.997,0x0000,9.20559,0x0000,2.41377,0x0000,586.219,0x0000,588.766,0x0000,903.663,0x0000
2016-3-19 14:05:00,912.635,0x0000,29.4567,0x0000,594.317,0x0000,9.20559,0x0000,2.41377,0x0000,586.668,0x0000,588.873,0x0000,911.722,0x0000
2016-3-19 14:10:00,913.492,0x0000,29.8535,0x0000,595.564,0x0000,9.20559,0x0000,2.41377,0x0000,587.463,0x0000,589.544,0x0000,913.16,0x0000
2016-3-19 14:15:00,913.492,0x0000,29.9084,0x0000,596.192,0x0000,9.20559,0x0000,2.41377,0x0000,587.678,0x0000,590.207,0x0000,913.16,0x0000
2016-3-19 14:20:00,919.487,0x0000,29.8535,0x0000,594.945,0x0000,9.20559,0x0000,2.41377,0x0000,586.477,0x0000,589.974,0x0000,918.315,0x0000
2016-3-19 14:25:00,910.066,0x0000,30.1954,0x0000,595.25,0x0000,9.20559,0x0000,2.41377,0x0000,586.154,0x0000,590.1,0x0000,909.524,0x0000
